time_armenia,project_timezone,sun_altitude_deg,sun_azimuth_deg,sun_enu_x_east,sun_enu_y_north,sun_enu_z_up,sun_above_horizon
2026-06-21T02:40:00+04:00,Asia/Yerevan,-22.468507324207195,23.637194166806847,0.3705080636654341,0.8465610512609908,-0.38217556338255954,False
2026-06-21T02:50:00+04:00,Asia/Yerevan,-21.66950634932497,25.956830903029452,0.4067616699094467,0.8355822829100954,-0.3692522070065822,False
2026-06-21T03:00:00+04:00,Asia/Yerevan,-20.80179219128289,28.234356219700086,0.44224126748387915,0.8235902734247236,-0.3551362032438275,False
2026-06-21T03:10:00+04:00,Asia/Yerevan,-19.868004210440198,30.468233602352864,0.47687934400234444,0.810607840487328,-0.3398544103058903,False
2026-06-21T03:20:00+04:00,Asia/Yerevan,-18.87084164327333,32.65738017674709,0.5106099879993039,0.7966596862938178,-0.3234359046079864,False
2026-06-21T03:30:00+04:00,Asia/Yerevan,-17.813035932244485,34.80114037143422,0.5433690143295261,0.7817723505738203,-0.30591192547013146,False
2026-06-21T03:40:00+04:00,Asia/Yerevan,-16.697325870969124,36.899254679083164,0.5750940862862943,0.7659741601156209,-0.287315815704081,False
2026-06-21T03:50:00+04:00,Asia/Yerevan,-15.52643576669964,38.95182528128889,0.6057248342060974,0.7492951748916438,-0.2676829581988682,False
2026-06-21T04:00:00+04:00,Asia/Yerevan,-14.30305668636235,40.9592801151942,0.6352029703344327,0.7317671308866555,-0.2470507086252258,False
2026-06-21T04:10:00+04:00,Asia/Yerevan,-13.029830740209594,42.922336732545936,0.6634723997445637,0.7134233797300789,-0.22545832437881186,False
2026-06-21T04:20:00+04:00,Asia/Yerevan,-11.709338273315204,44.84196705181481,0.690479327044203,0.6942988252831609,-0.20294688993677001,False
2026-06-21T04:30:00+04:00,Asia/Yerevan,-10.344087765661692,46.71936387278321,0.7161723587778479,0.6744298572299928,-0.1795592386910375,False
2026-06-21T04:40:00+04:00,Asia/Yerevan,-8.936508210011974,48.55590978192451,0.7405026012169973,0.6538542818688284,-0.15533987148398004,False
2026-06-21T04:50:00+04:00,Asia/Yerevan,-7.488943707820001,50.353148889271715,0.7634237534093723,0.6326112502008022,-0.13033487196343152,False
2026-06-21T05:00:00+04:00,Asia/Yerevan,-6.0036500190918405,52.11276166461018,0.784892195299098,0.6107411834587629,-0.10459181892458069,False
2026-06-21T05:10:00+04:00,Asia/Yerevan,-4.482792806548488,53.836543005782595,0.8048670707489122,0.5882856962186971,-0.0781596958063981,False
2026-06-21T05:20:00+04:00,Asia/Yerevan,-2.928447327690259,55.526383567866986,0.8233103653073311,0.5652875172389128,-0.05108879751349335,False
2026-06-21T05:30:00+04:00,Asia/Yerevan,-1.3425993477253133,57.184254306590965,0.84018697857211,0.5417904081778349,-0.023430634740956423,False
2026-06-21T05:40:00+04:00,Asia/Yerevan,0.27285293077047407,58.8121941395996,0.8554647910121079,0.5178390803449425,0.004762164015921045,True
2026-06-21T05:50:00+04:00,Asia/Yerevan,1.9160961007954325,60.41230060123509,0.8691147251205003,0.4934791096426457,0.033435952581304655,True
2026-06-21T06:00:00+04:00,Asia/Yerevan,3.5853981003056132,61.986723356618604,0.8811108007823345,0.4687568498612986,0.062536169156939,True
2026-06-21T06:10:00+04:00,Asia/Yerevan,5.279104206834381,63.53766044605759,0.8914301847511653,0.4437193444916299,0.09200744012535925,True
2026-06-21T06:20:00+04:00,Asia/Yerevan,6.995632581848971,65.06735714813878,0.9000532341400584,0.418414237222655,0.12179368540037264,True
2026-06-21T06:30:00+04:00,Asia/Yerevan,8.733469446337448,66.57810737743556,0.9069635338440187,0.3928896812950861,0.15183822512468753,True
2026-06-21T06:40:00+04:00,Asia/Yerevan,10.491163947336675,68.0722575689208,0.9121479278223346,0.36719424788240856,0.18208388751202956,True
2026-06-21T06:50:00+04:00,Asia/Yerevan,12.267322754438545,69.55221304506844,0.915596544180833,0.34137683367429655,0.21247311762815435,True
2026-06-21T07:00:00+04:00,Asia/Yerevan,14.060604405642689,71.02044691312658,0.9173028140060944,0.3154865678376971,0.24294808690436492,True
2026-06-21T07:10:00+04:00,Asia/Yerevan,15.869713402689573,72.47951159934027,0.9172634839153297,0.28957271853264954,0.2734508031751281,True
2026-06-21T07:20:00+04:00,Asia/Yerevan,17.693394036807646,73.932053195067,0.9154786222976791,0.2636845991612759,0.3039232210297541,True
2026-06-21T07:30:00+04:00,Asia/Yerevan,19.530423906202824,75.38082886852402,0.9119516192346885,0.23787147452703816,0.33430735226967767,True
2026-06-21T07:40:00+04:00,Asia/Yerevan,21.379607065380327,76.82872768728333,0.9066891800997157,0.21218246708431573,0.3645453762594153,True
2026-06-21T07:50:00+04:00,Asia/Yerevan,23.239766723319068,78.27879530429564,0.8997013128480323,0.1866664634555321,0.3945797499625793,True
2026-06-21T08:00:00+04:00,Asia/Yerevan,25.109737380814117,79.73426308767664,0.8910013090214995,0.1613720213945597,0.42435331745257765,True
2026-06-21T08:10:00+04:00,Asia/Yerevan,26.9883562661607,81.19858242733912,0.8806057185034709,0.13634727737289684,0.45380941869025165,True
2026-06-21T08:20:00+04:00,Asia/Yerevan,28.87445389064088,82.67546513592615,0.8685343180717051,0.11163985496502636,0.48289199736080346,True
2026-06-21T08:30:00+04:00,Asia/Yerevan,30.76684349911215,84.16893108561574,0.8548100738087302,0.0872967742071601,0.5115457075649618,True
2026-06-21T08:40:00+04:00,Asia/Yerevan,32.664309133384364,85.68336449582353,0.8394590974408113,0.06336436210194812,0.5397160191612546,True
2026-06-21T08:50:00+04:00,Asia/Yerevan,34.565591953434335,87.22358062137761,0.82251059668836,0.03988816443974159,0.5673493215585846,True
2026-06-21T09:00:00+04:00,Asia/Yerevan,36.46937436915482,88.7949050000974,0.803996819721781,0.01691285910410176,0.5943930257617318,True
2026-06-21T09:10:00+04:00,Asia/Yerevan,38.374261416924924,90.40326791808704,0.783952993828611,-0.005517828972717604,0.6207956644747014,True
2026-06-21T09:20:00+04:00,Asia/Yerevan,40.27875866302668,92.05531735657279,0.7624172584077004,-0.027361211043213755,0.6465069900722918,True
2026-06-21T09:30:00+04:00,Asia/Yerevan,42.18124571881781,93.75855440927205,0.7394305924183283,-0.04857571580757451,0.6714780702522323,True
2026-06-21T09:40:00+04:00,Asia/Yerevan,44.079944197469636,95.52149601100633,0.7150367364220362,-0.06912096855148665,0.6956613811858668,True
2026-06-21T09:50:00+04:00,Asia/Yerevan,45.97287861135095,97.35387078511788,0.6892821093647542,-0.08895786800849625,0.7190108979904671,True
2026-06-21T10:00:00+04:00,Asia/Yerevan,47.85782828109375,99.26685485050328,0.6622157202584505,-0.1080486607995182,0.7414821823496586,True
2026-06-21T10:10:00+04:00,Asia/Yerevan,49.73226777683338,101.27335540718767,0.6338890749290784,-0.12635701330858204,0.7630324671161065,True
2026-06-21T10:20:00+04:00,Asia/Yerevan,51.59329271042527,103.38835058150511,0.6043560780093259,-0.14384808085690767,0.7836207377341223,True
2026-06-21T10:30:00+04:00,Asia/Yerevan,53.43752682017519,105.62929384549284,0.573672930361932,-0.16048857404397315,0.8032078103276176,True
2026-06-21T10:40:00+04:00,Asia/Yerevan,55.261005226729594,108.016589364098,0.5418980221287677,-0.1762468221290198,0.8217564063044178,True
2026-06-21T10:50:00+04:00,Asia/Yerevan,57.05902752397041,110.57413911391842,0.5090918216094285,-0.19109283333198243,0.8392312233345165,True
2026-06-21T11:00:00+04:00,Asia/Yerevan,58.825973134458074,113.32995046717384,0.4753167601811336,-0.2049983519387638,0.8555990025667991,True
2026-06-21T11:10:00+04:00,Asia/Yerevan,60.55507044525249,116.31676888261205,0.44063711347816137,-0.21793691210232186,0.8708285919564991,True
2026-06-21T11:20:00+04:00,Asia/Yerevan,62.23811139432548,119.5726558402306,0.40511887905798694,-0.22988388823652384,0.884891005582076,True
2026-06-21T11:30:00+04:00,Asia/Yerevan,63.86510590078496,123.14135428349056,0.36882965078654867,-0.2408165419068779,0.8977594788386729,True
2026-06-21T11:40:00+04:00,Asia/Yerevan,65.423878608354,127.07215555109543,0.33183849018159794,-0.2507140651287448,0.9094095194029019,True
2026-06-21T11:50:00+04:00,Asia/Yerevan,66.8996285646735,131.41878706634535,0.2942157949602432,-0.25955761999009336,0.9198189538713532,True
2026-06-21T12:00:00+04:00,Asia/Yerevan,68.27450767306154,136.23658197413448,0.25603316503979956,-0.26733037452360453,0.9289679699843112,True
2026-06-21T12:10:00+04:00,Asia/Yerevan,69.5273338137598,141.5769372110128,0.2173632662478744,-0.2740175347594438,0.9368391543538372,True
2026-06-21T12:20:00+04:00,Asia/Yerevan,70.63364153916694,147.47802686682022,0.17827969200161445,-0.2796063728975236,0.9434175256242066,True
2026-06-21T12:30:00+04:00,Asia/Yerevan,71.56636752379946,153.9513538386912,0.13885682321861995,-0.2840862515456716,0.9486905630016367,True
2026-06-21T12:40:00+04:00,Asia/Yerevan,72.29750295768585,160.9655826461307,0.0991696867276328,-0.28744864397723846,0.9526482300985973,True
2026-06-21T12:50:00+04:00,Asia/Yerevan,72.80089749491154,168.4323473646452,0.05929381244795249,-0.28968715036962056,0.9552829940473744,True
2026-06-21T13:00:00+04:00,Asia/Yerevan,73.05595697675977,176.20189489207442,0.019305089610147312,-0.2907975099926457,0.956589839846327,True
2026-06-21T13:10:00+04:00,Asia/Yerevan,73.05132577693861,184.07592203285785,-0.020720377708366315,-0.2907776093235793,0.9565662799114792,True
2026-06-21T13:20:00+04:00,Asia/Yerevan,72.78721594311237,191.83792073702614,-0.06070641545696341,-0.2896274860732264,0.955212358815185,True
2026-06-21T13:30:00+04:00,Asia/Yerevan,72.27536172983486,199.2908738880149,-0.1005769246194126,-0.28734932911545946,0.9525306532028228,True
2026-06-21T13:40:00+04:00,Asia/Yerevan,71.53662062014311,206.2870968230678,-0.14025602607809315,-0.2839474743203044,0.9485262668876921,True
2026-06-21T13:50:00+04:00,Asia/Yerevan,70.59726843055532,212.74040043772277,-0.1796682050600246,-0.2794283962984837,0.9432068211333963,True
2026-06-21T14:00:00+04:00,Asia/Yerevan,69.48532160031237,218.62123986139025,-0.2187384548882244,-0.27380069607321256,0.9365824401423168,True
2026-06-21T14:10:00+04:00,Asia/Yerevan,68.22777311497252,223.9423313869897,-0.25739241976510896,-0.26707508470275726,0.9286657317778433,True
2026-06-21T14:20:00+04:00,Asia/Yerevan,66.84897914249049,228.74252341546307,-0.29555653631612416,-0.25926436288491406,0.9194717635570411,True
