case_key,snapshot_code,wind_code,equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C,ku_central_min_mm_per_C,u_rms_central_min_mm,u_peak_to_peak_central_min_mm,u_max_abs_from_mean_central_min_mm,ku_central_max_mm_per_C,u_rms_central_max_mm,u_peak_to_peak_central_max_mm,u_max_abs_from_mean_central_max_mm,ku_upper_mm_per_C,u_rms_upper_mm,u_peak_to_peak_upper_mm,u_max_abs_from_mean_upper_mm,u_rms_central_mid_mm,u_peak_to_peak_central_mid_mm,u_max_abs_from_mean_central_mid_mm
summer_solstice,peak,v05,P_0000_0029,0,29,-26.6085,-3.901499999999999,26.89300977019865,12,0.783,1.0,80.07504033686752,92.80587138587276,36.91137167859012,35.881493129420846,37.66094601639571,36.7017564438137,0.7164425935162968,1.779452886974866,0.9591895725820124,2.2726090510534687,36.10528206149644,37.66094601639571,36.424014673832176,37.43704633792333,35.881493129420846,0.08,0.057315407481303746,0.1423562309579893,0.07673516580656099,0.096,0.0687784889775645,0.17082747714958715,0.09208219896787319,0.16,0.11463081496260749,0.2847124619159786,0.15347033161312199,0.06304694822943413,0.15659185405378823,0.08440868238721709
summer_solstice,peak,v05,P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,1.0,82.32967994738452,96.76059478985364,37.042502019016005,35.448069176955016,37.891774411456765,36.93648207090216,0.7865087818409892,2.1272469803793115,1.1719546398247047,2.716790524111509,36.75247507879379,37.891774411456765,35.764527431077454,37.72537116274077,36.54826227044202,0.08,0.06292070254727913,0.1701797584303449,0.09375637118597638,0.096,0.07550484305673497,0.2042157101164139,0.11250764542317165,0.16,0.12584140509455827,0.3403595168606898,0.18751274237195276,0.06921277280200705,0.1871977342733794,0.10313200830457402
summer_solstice,peak,v05,P_0000_0031,0,31,-26.6085,-2.3355,26.710799922503256,20,0.783,1.0,85.21592518175325,100.25093575021349,37.21130374629433,35.95559613685083,38.09341626664593,37.08674873351666,0.8361465513475801,2.1378201297951023,1.1311525966658351,2.730293907784294,37.04693934784012,38.09341626664593,36.398266852378185,37.939525063868246,35.95559613685083,0.08,0.0668917241078064,0.1710256103836082,0.09049220773326681,0.096,0.0802700689293677,0.20523073246032983,0.10859064927992017,0.16,0.1337834482156128,0.3420512207672164,0.18098441546653363,0.07358089651858704,0.18812817142196903,0.09954142850659349
summer_solstice,peak,v05,P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,88.98951549223031,102.07314880035996,37.43016684134488,36.470101290646255,38.1961860017056,37.33134657994335,0.7236154553448098,1.7260847110593431,0.8648394217622482,2.2044504611230438,37.23663617909551,38.1961860017056,36.630150130925415,38.12365929734398,36.470101290646255,0.08,0.057889236427584784,0.13808677688474746,0.06918715374097985,0.096,0.06946708371310174,0.16570413226169695,0.08302458448917582,0.16,0.11577847285516957,0.27617355376949493,0.1383743074819597,0.06367816007034327,0.1518954545732222,0.07610586911507783
summer_solstice,peak,v05,P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,90.84671692161233,103.12480246609448,37.53471905904178,36.66838383406247,38.25096888221384,37.44933834148471,0.6842796047706173,1.5825850481513726,0.8016305407291284,2.0211814152635665,37.36817280905166,38.25096888221384,36.74464292762463,38.214523254470976,36.66838383406247,0.08,0.054742368381649385,0.12660680385210982,0.06413044325833027,0.096,0.06569084205797926,0.15192816462253178,0.07695653190999634,0.16,0.10948473676329877,0.25321360770421963,0.12826088651666054,0.060216605219814326,0.1392674842373208,0.0705434875841633
summer_solstice,peak,v05,P_0000_0034,0,34,-26.6085,0.0135000000000005,26.60850342465731,21,0.783,1.0,89.71299334779293,103.44546543254904,37.46017361918901,35.19249882925209,38.26452926110579,37.48762874725789,0.6720123583271735,1.5013453275735174,0.7724180066980892,1.9174269828525128,37.40068264872161,38.260046753955976,36.76051247051993,38.25820043670944,36.75870142638246,0.08,0.05376098866617388,0.12010762620588139,0.06179344053584714,0.096,0.06451318639940866,0.14412915144705768,0.07415212864301657,0.16,0.10752197733234777,0.24021525241176278,0.12358688107169429,0.059137087532791274,0.13211838882646953,0.06797278458943186
summer_solstice,peak,v05,P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,91.1622893805181,103.33518410536502,37.53882542664847,36.6737969516563,38.25373825344968,37.45334733369703,0.6842784103289321,1.579941301793383,0.8003909197526582,2.017804983133312,37.37181756685641,38.22002461679574,36.6737969516563,38.25373825344968,36.74735927972699,0.08,0.05474227282631457,0.12639530414347064,0.06403127358021266,0.096,0.06569072739157748,0.15167436497216477,0.07683752829625519,0.16,0.10948454565262913,0.2527906082869413,0.1280625471604253,0.060216500108946025,0.1390348345578177,0.07043440093823392
summer_solstice,peak,v05,P_0000_0036,0,36,-26.6085,1.5794999999999997,26.65533891174524,16,0.783,1.0,89.58559680349683,102.56403929199122,37.437907452040605,36.47911279577016,38.20260360591772,37.33916696977394,0.723574124450962,1.7234908101475597,0.8634366361437813,2.2011376885664875,37.24483080905105,38.13282359764651,36.47911279577016,38.20260360591772,36.63646404048427,0.08,0.05788592995607696,0.13787926481180476,0.0690749308915025,0.096,0.06946311594729236,0.16545511777416574,0.082889917069803,0.16,0.11577185991215393,0.2757585296236095,0.138149861783005,0.06367452295168466,0.15166719129298525,0.07598242398065275
summer_solstice,peak,v05,P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,86.12757895192554,101.02233509420542,37.22310805911796,35.96905145231216,38.10349529066491,37.09854069817088,0.8359902319875425,2.134443838352752,1.1294892458587211,2.7259819136050467,37.058715240730464,37.95325730945132,35.96905145231216,38.10349529066491,36.40818419769556,0.08,0.0668792185590034,0.17075550706822018,0.09035913966869769,0.096,0.08025506227080409,0.2049066084818642,0.10843096760243723,0.16,0.1337584371180068,0.34151101413644036,0.18071827933739537,0.07356714041490375,0.1878310577750422,0.09939505363556746
summer_solstice,peak,v05,P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,83.54688800316401,97.88263019929646,37.0582658342903,35.46325415085602,37.9064460268396,36.95227034539274,0.7868792741446324,2.127572440440133,1.1733967589932703,2.717206181915879,36.767865874395,37.74277742686877,36.56538881246087,37.9064460268396,35.77887358639947,0.08,0.06295034193157059,0.17020579523521065,0.09387174071946162,0.096,0.07554041031788472,0.20424695428225279,0.11264608886335395,0.16,0.12590068386314118,0.3404115904704213,0.18774348143892325,0.06924537612472766,0.18722637475873172,0.10325891479140778
