case_key,snapshot_code,wind_code,equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C,ku_central_min_mm_per_C,u_rms_central_min_mm,u_peak_to_peak_central_min_mm,u_max_abs_from_mean_central_min_mm,ku_central_max_mm_per_C,u_rms_central_max_mm,u_peak_to_peak_central_max_mm,u_max_abs_from_mean_central_max_mm,ku_upper_mm_per_C,u_rms_upper_mm,u_peak_to_peak_upper_mm,u_max_abs_from_mean_upper_mm,u_rms_central_mid_mm,u_peak_to_peak_central_mid_mm,u_max_abs_from_mean_central_mid_mm
summer_solstice,evening,v02,P_0000_0029,0,29,-26.6085,-3.901499999999999,26.89300977019865,12,0.783,0.0,0.0,0.0,29.992535549577507,29.9917657802323,29.99324253048144,29.992395922498737,0.0006035672255335,0.0014767502491395,0.0008466079827016,0.0018860156438563,29.991887481703543,29.99324253048144,29.99209107422508,29.992992745851325,29.9917657802323,0.08,4.828537804268e-05,0.00011814001993116001,6.7728638616128e-05,0.096,5.794245365121601e-05,0.000141768023917392,8.12743663393536e-05,0.16,9.657075608536e-05,0.00023628003986232002,0.000135457277232256,5.311391584694801e-05,0.000129954021924276,7.45015024777408e-05
summer_solstice,evening,v02,P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.0,0.0,0.0,29.992689465201437,29.991551185673583,29.993545854981733,29.992615696297054,0.0007043297157567,0.0018421603203933,0.0009301586846746,0.002352695172916,29.99233163723437,29.993545854981733,29.99170369466134,29.99332632285677,29.99217097175108,0.08,5.6346377260535995e-05,0.000147372825631464,7.4412694773968e-05,0.096,6.76156527126432e-05,0.0001768473907577568,8.929523372876161e-05,0.16,0.00011269275452107199,0.000294745651262928,0.000148825389547936,6.19810149865896e-05,0.0001621101081946104,8.185396425136481e-05
summer_solstice,evening,v02,P_0000_0031,0,31,-26.6085,-2.3355,26.710799922503256,20,0.783,0.0,0.0,0.0,29.992841146983373,29.99179985300032,29.993813731215937,29.992773204033995,0.0008076264734419,0.0020138782156173,0.0010405271819422,0.0025720028296518,29.992572594381613,29.993813731215937,29.99207114023568,29.993608701336427,29.99179985300032,0.08,6.461011787535201e-05,0.000161110257249384,8.324217455537601e-05,0.096,7.753214145042241e-05,0.00019333230869926079,9.98906094664512e-05,0.16,0.00012922023575070402,0.000322220514498768,0.00016648434911075203,7.107112966288721e-05,0.0001772212829743224,9.156639201091361e-05
summer_solstice,evening,v02,P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,29.9930514046913,29.9921169146578,29.993972985309824,29.992985981042654,0.0007888520209515,0.0018560706520247,0.0009870042671664,0.0023704606028413,29.992757555150376,29.993972985309824,29.99222768292776,29.993854767167534,29.9921169146578,0.08,6.310816167612001e-05,0.00014848565216197602,7.8960341373312e-05,0.096,7.5729794011344e-05,0.0001781827825943712,9.47524096479744e-05,0.16,0.00012621632335224002,0.00029697130432395204,0.000157920682746624,6.9418977843732e-05,0.00016333421737817363,8.68563755106432e-05
summer_solstice,evening,v02,P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,29.99317198945713,29.99225988942794,29.994076641977244,29.99311344479064,0.0007897451582197,0.0018167525493026,0.0009631971866035,0.0023202459122639,29.99289959891911,29.994076641977244,29.992325599733192,29.99400549389572,29.99225988942794,0.08,6.317961265757601e-05,0.000145340203944208,7.705577492827999e-05,0.096,7.581553518909121e-05,0.0001744082447330496,9.2466929913936e-05,0.16,0.00012635922531515202,0.000290680407888416,0.00015411154985655998,6.949757392333361e-05,0.0001598742243386288,8.476135242110799e-05
summer_solstice,evening,v02,P_0000_0034,0,34,-26.6085,0.0135000000000005,26.60850342465731,21,0.783,0.0,0.0,0.0,29.993140380461217,29.991454369467306,29.994107104793613,29.993164068169268,0.0007930694320506,0.0017660152952849,0.0009404098461338,0.0022554473758428,29.992939652882,29.9941044780154,29.992346396941628,29.994091350287192,29.99233846272012,0.08,6.3445554564048e-05,0.000141281223622792,7.5232787690704e-05,0.096,7.61346654768576e-05,0.0001695374683473504,9.02793452288448e-05,0.16,0.000126891109128096,0.000282562447245584,0.000150465575381408,6.979011002045281e-05,0.00015540934598507118,8.27560664597744e-05
summer_solstice,evening,v02,P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,29.993196510807863,29.992281860352023,29.994097503101614,29.99313717892603,0.0007967992768512,0.001815642749591,0.0009603241755833,0.0023188285435389,29.99291888026903,29.994050149309203,29.992281860352023,29.994097503101614,29.99233750159829,0.08,6.3743942148096e-05,0.00014525141996728,7.6825934046664e-05,0.096,7.64927305777152e-05,0.000174301703960736,9.21911208559968e-05,0.16,0.000127487884296192,0.00029050283993456,0.000153651868093328,7.011833636290561e-05,0.000159776561964008,8.45085274513304e-05
summer_solstice,evening,v02,P_0000_0036,0,36,-26.6085,1.5794999999999997,26.65533891174524,16,0.783,0.0,0.0,0.0,29.993096489976416,29.99214507922289,29.99402538038936,29.99302921764189,0.0008028172214295,0.0018803011664694,0.0009961627474694,0.0024014063428728,29.9928011624815,29.99392083840769,29.99214507922289,29.99402538038936,29.99225362770801,0.08,6.422537771436e-05,0.000150424093317552,7.969301979755201e-05,0.096,7.7070453257232e-05,0.0001805089119810624,9.56316237570624e-05,0.16,0.00012845075542872,0.000300848186635104,0.00015938603959510402,7.0647915485796e-05,0.0001654665026493072,8.766232177730721e-05
summer_solstice,evening,v02,P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.0,0.0,0.0,29.99289917312218,29.99183086778192,29.99387793723412,29.992825593332395,0.0008274784380901,0.0020470694522032,0.0010523439017262,0.0026143926592633,29.992620394660435,29.993697412235576,29.99183086778192,29.99387793723412,29.99210135474993,0.08,6.6198275047208e-05,0.00016376555617625603,8.418751213809601e-05,0.096,7.943793005664961e-05,0.0001965186674115072,0.00010102501456571521,0.16,0.000132396550094416,0.00032753111235251205,0.00016837502427619202,7.28181025519288e-05,0.0001801421117938816,9.260626335190562e-05
summer_solstice,evening,v02,P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.0,0.0,0.0,29.992766238387528,29.99158141600043,29.993640958062485,29.99269028829604,0.0007301967324273,0.0019038144436649,0.000953144677215,0.0024314360710918,29.99239611613405,29.99343991938929,29.99223730427553,29.993640958062485,29.99173714361882,0.08,5.8415738594184005e-05,0.000152305155493192,7.625157417719999e-05,0.096,7.00988863130208e-05,0.0001827661865918304,9.150188901264e-05,0.16,0.00011683147718836801,0.000304610310986384,0.00015250314835439999,6.42573124536024e-05,0.0001675356710425112,8.387673159491999e-05
summer_solstice,evening,v02,P_0000_0039,0,39,-26.6085,3.9285,26.89694005830403,12,0.783,0.0,0.0,0.0,29.992623095474613,29.991816816331266,29.993361724272688,29.99247617601444,0.000631254206958,0.0015449079414224,0.0008855482582461,0.0019730625050095,29.99195217218363,29.99310180760937,29.991816816331266,29.993361724272688,29.99214835967524,0.08,5.050033655664001e-05,0.000123592635313792,7.0843860659688e-05,0.096,6.0600403867968e-05,0.0001483111623765504,8.50126327916256e-05,0.16,0.00010100067311328001,0.000247185270627584,0.000141687721319376,5.5550370212304004e-05,0.00013595189884517119,7.79282467256568e-05
summer_solstice,evening,v02,P_0001_0024,1,24,-25.8255,-7.816499999999998,26.982478064477323,8,0.783,0.0,0.0,0.0,29.992221642480104,29.991569108757403,29.992784657721074,29.99217688243832,0.0003914360225061,0.0012155489636711,0.0006077752827522,0.0015524252409593,29.9920440331822,29.992784657721074,29.992222594160808,29.99226401837012,29.991569108757403,0.08,3.1314881800488e-05,9.724391709368801e-05,4.8622022620176e-05,0.096,3.75778581605856e-05,0.00011669270051242561,5.8346427144211196e-05,0.16,6.2629763600976e-05,0.00019448783418737602,9.7244045240352e-05,3.4446369980536796e-05,0.00010696830880305681,5.34842248821936e-05
summer_solstice,evening,v02,P_0001_0025,1,25,-25.8255,-7.0335,26.766146015069108,17,0.783,0.0,0.0,0.0,29.992581263995977,29.991610501928506,29.993569962880315,29.99256449642504,0.0006854906166842,0.001804155409502,0.0010054664552754,0.0023041576111137,29.99270916884541,29.993569962880315,29.991832924607422,29.992944618321246,29.991765807470813,0.08,5.4839249334736e-05,0.00014433243276016,8.043731642203201e-05,0.096,6.58070992016832e-05,0.000173198919312192,9.652477970643841e-05,0.16,0.000109678498669472,0.00028866486552032,0.00016087463284406402,6.03231742682096e-05,0.000158765676036176,8.848104806423522e-05
summer_solstice,evening,v02,P_0001_0026,1,26,-25.8255,-6.250499999999999,26.571134723605613,16,0.783,0.0,0.0,0.0,29.99308291340716,29.99201573664669,29.9941599118128,29.99312551734571,0.000791186266627,0.0021441751661122,0.0011097806990214,0.0027384101738342,29.993293983375736,29.9941599118128,29.992448271214982,29.993709683678333,29.99201573664669,0.08,6.329490133016e-05,0.000171534013288976,8.878245592171201e-05,0.096,7.5953881596192e-05,0.0002058408159467712,0.0001065389471060544,0.16,0.00012658980266032,0.000343068026577952,0.00017756491184342402,6.9624391463176e-05,0.0001886874146178736,9.766070151388321e-05
summer_solstice,evening,v02,P_0001_0027,1,27,-25.8255,-5.467499999999998,26.39791670757372,16,0.783,0.0,0.0,0.0,29.993613188809324,29.992568708306862,29.994680959234984,29.993688523611517,0.0008055754247294,0.0021122509281212,0.0011198153046514,0.0026976384778049,29.993954670224696,29.994680959234984,29.99293892624865,29.99429935404237,29.992568708306862,0.08,6.4446033978352e-05,0.00016898007424969602,8.9585224372112e-05,0.096,7.73352407740224e-05,0.00020277608909963522,0.0001075022692465344,0.16,0.000128892067956704,0.00033796014849939203,0.000179170448744224,7.08906373761872e-05,0.00018587808167466562,9.85437468093232e-05
summer_solstice,evening,v02,P_0001_0028,1,28,-25.8255,-4.6845,26.246923448282462,20,0.783,0.0,0.0,0.0,29.99414850184336,29.9930444496984,29.99531773327408,29.99421839319877,0.0008439189321964,0.0022732835756826,0.0011739435003761,0.0029032995858016,29.9944400103642,29.99531773327408,29.99346872688386,29.99482104577333,29.9930444496984,0.08,6.7513514575712e-05,0.000181862686054608,9.3915480030088e-05,0.096,8.10162174908544e-05,0.00021823522326552963,0.0001126985760361056,0.16,0.000135027029151424,0.000363725372109216,0.000187830960060176,7.426486603328319e-05,0.0002000489546600688,0.0001033070280330968
summer_solstice,evening,v02,P_0001_0029,1,29,-25.8255,-3.901499999999999,26.118540397579647,16,0.783,0.0,0.0,0.0,29.994617144409634,29.9935622259942,29.99571633691085,29.994675583386663,0.0008561378052074,0.0021541109166491,0.0011133573924624,0.0027510995104076,29.994863333186856,29.99571633691085,29.993811707795828,29.99542431304559,29.9935622259942,0.08,6.8491024416592e-05,0.00017232887333192798,8.9068591396992e-05,0.096,8.21892292999104e-05,0.0002067946479983136,0.0001068823096763904,0.16,0.000136982048833184,0.00034465774666385596,0.000178137182793984,7.534012685825119e-05,0.00018956176066512077,9.79754505366912e-05
summer_solstice,evening,v02,P_0001_0030,1,30,-25.8255,-3.1184999999999974,26.01310232363683,16,0.783,0.0,0.0,0.0,29.99497001436105,29.99389416528612,29.996096098404053,29.99505281019197,0.0008862119577691,0.0022019331179308,0.0011586449058533,0.0028121751186855,29.99533098492936,29.996096098404053,29.99413315484093,29.995809647499414,29.99389416528612,0.08,7.0896956621528e-05,0.00017615464943446403,9.269159246826401e-05,0.096,8.50763479458336e-05,0.00021138557932135683,0.00011122991096191681,0.16,0.000141793913243056,0.00035230929886892806,0.00018538318493652802,7.79866522836808e-05,0.00019377011437791042,0.00010196075171509041
summer_solstice,evening,v02,P_0001_0031,1,31,-25.8255,-2.3355,25.93088911896389,20,0.783,0.0,0.0,0.0,29.9952994060207,29.99420266552864,29.9964641234418,29.995377730347787,0.000911645402213,0.0022614579131641,0.0011750648191508,0.0028881965685365,29.9956100330823,29.9964641234418,29.994431220633945,29.99618060905226,29.99420266552864,0.08,7.293163217704e-05,0.000180916633053128,9.400518553206399e-05,0.096,8.7517958612448e-05,0.0002170999596637536,0.00011280622263847679,0.16,0.00014586326435408,0.000361833266106256,0.00018801037106412798,8.0224795394744e-05,0.0001990082963584408,0.00010340570408527038
summer_solstice,evening,v02,P_0001_0032,1,32,-25.8255,-1.5524999999999984,25.87212218779124,16,0.783,0.0,0.0,0.0,29.995537888200484,29.99447734663704,29.996659415531497,29.995612142542065,0.0009264396665199,0.0021820688944558,0.001134795905024,0.0027868057400457,29.995815321197995,29.996659415531497,29.9945902243943,29.996518404949484,29.99447734663704,0.08,7.4115173321592e-05,0.000174565511556464,9.078367240192e-05,0.096,8.89382079859104e-05,0.0002094786138677568,0.00010894040688230401,0.16,0.000148230346643184,0.000349131023112928,0.00018156734480384,8.152669065375121e-05,0.00019202206271211038,9.986203964211201e-05
summer_solstice,evening,v02,P_0001_0033,1,33,-25.8255,-0.7695000000000007,25.83696151833648,16,0.783,0.0,0.0,0.0,29.99567486268231,29.99461960877317,29.99677490632752,29.99575532251973,0.0009410724647989,0.0021552975543457,0.0011357137465601,0.0027526150119358,29.99600354539365,29.99677490632752,29.994682213194665,29.996696338909658,29.99461960877317,0.08,7.5285797183912e-05,0.000172423804347656,9.0857099724808e-05,0.096,9.034295662069441e-05,0.00020690856521718721,0.0001090285196697696,0.16,0.000150571594367824,0.000344847608695312,0.000181714199449616,8.281437690230321e-05,0.0001896661847824216,9.99428096972888e-05
summer_solstice,evening,v02,P_0001_0034,1,34,-25.8255,0.0135000000000005,25.82550352848904,20,0.783,0.0,0.0,0.0,29.995739281486607,29.99469576741825,29.996814872340792,29.995815504687855,0.0009470178772555,0.0021169782773462,0.0011197372696081,0.0027036759608508,29.996065625202903,29.9968127456956,29.99471120977148,29.99679217535106,29.99469576741825,0.08,7.576143018044e-05,0.00016935826218769602,8.957898156864799e-05,0.096,9.0913716216528e-05,0.00020322991462523522,0.0001074947778823776,0.16,0.00015152286036088,0.00033871652437539204,0.00017915796313729598,8.333757319848399e-05,0.00018629408840646562,9.85368797255128e-05
summer_solstice,evening,v02,P_0001_0035,1,35,-25.8255,0.7965000000000018,25.837779751751118,16,0.783,0.0,0.0,0.0,29.99571371987565,29.99466140020411,29.996805762510466,29.995792814526304,0.000946346731634,0.0021443623063568,0.0011314143221952,0.002738649177978,29.99604218110443,29.996752290639847,29.99466140020411,29.996805762510466,29.99470243817268,0.08,7.570773853072e-05,0.00017154898450854402,9.0513145775616e-05,0.096,9.0849286236864e-05,0.0002058587814102528,0.00010861577493073921,0.16,0.00015141547706144,0.00034309796901708803,0.000181026291551232,8.3278512383792e-05,0.0001887038829593984,9.95644603531776e-05
summer_solstice,evening,v02,P_0001_0036,1,36,-25.8255,1.5794999999999997,25.873756404897996,16,0.783,0.0,0.0,0.0,29.995610431919008,29.994550986545164,29.996725660851325,29.995684992646357,0.0009349554349715,0.0021746743061612,0.0011340061011893,0.0027773618214064,29.99589302424954,29.99661554601693,29.994550986545164,29.996725660851325,29.994639745568804,0.08,7.479643479772e-05,0.00017397394449289599,9.0720488095144e-05,0.096,8.9755721757264e-05,0.0002087687333914752,0.0001088645857141728,0.16,0.00014959286959544,0.00034794788898579197,0.000181440976190288,8.2276078277492e-05,0.0001913713389421856,9.97925369046584e-05
summer_solstice,evening,v02,P_0001_0037,1,37,-25.8255,2.3625000000000007,25.93333485111392,20,0.783,0.0,0.0,0.0,29.995408113322004,29.994310119021804,29.996568571334933,29.995486346878717,0.00092243783226,0.0022584523131286,0.0011762278569094,0.0028843579988871,29.99571897530825,29.9963214710927,29.994310119021804,29.996568571334933,29.99451259763589,0.08,7.37950265808e-05,0.000180676185050288,9.4098228552752e-05,0.096,8.855403189696e-05,0.00021681142206034562,0.0001129178742633024,0.16,0.0001475900531616,0.000361352370100576,0.000188196457105504,8.117452923888001e-05,0.00019874380355531683,0.0001035080514080272
summer_solstice,evening,v02,P_0001_0038,1,38,-25.8255,3.145500000000002,26.016352943869745,16,0.783,0.0,0.0,0.0,29.995112479521183,29.994031205755448,29.996247297762807,29.99519852115883,0.0009020105130995,0.0022160920073588,0.0011673154033822,0.0028302579915183,29.99547622608173,29.995989504079944,29.994031205755448,29.996247297762807,29.99424837211421,0.08,7.216084104796001e-05,0.000177287360588704,9.3385232270576e-05,0.096,8.6593009257552e-05,0.0002127448327064448,0.0001120622787246912,0.16,0.00014432168209592002,0.000354574721177408,0.000186770464541152,7.9376925152756e-05,0.0001950160966475744,0.0001027237554976336
summer_solstice,evening,v02,P_0001_0039,1,39,-25.8255,3.9285,26.12258720915675,16,0.783,0.0,0.0,0.0,29.994778082788773,29.9936992694478,29.99589311369175,29.9948399182842,0.000877227386904,0.0021938442439513,0.0011406488363974,0.0028018445005763,29.995046744835804,29.99561312934964,29.9936992694478,29.99589311369175,29.993947334095992,0.08,7.017819095232e-05,0.000175507539516104,9.125190691179201e-05,0.096,8.4213829142784e-05,0.00021060904741932482,0.00010950228829415042,0.16,0.00014035638190464,0.000351015079032208,0.00018250381382358403,7.719601004755201e-05,0.0001930582934677144,0.00010037709760297122
summer_solstice,evening,v02,P_0001_0040,1,40,-25.8255,4.711500000000001,26.25175579842232,20,0.783,0.0,0.0,0.0,29.994330941919,29.993190752789303,29.99551383450916,29.99439854653506,0.000872378568591,0.0023230817198545,0.0012077937457561,0.0029668987482177,29.994623443651,29.99505458572446,29.993190752789303,29.99551383450916,29.993610116001378,0.08,6.979028548728e-05,0.00018584653758836,9.6623499660488e-05,0.096,8.3748342584736e-05,0.00022301584510603202,0.0001159481995925856,0.16,0.00013958057097456,0.00037169307517672,0.000193246999320976,7.6769314036008e-05,0.00020443119134719602,0.00010628584962653681
