source_panel_thermal_name,case_key,snapshot_code,wind_code,equivalent_panel_count,ku_central_min_mm_per_C,ku_central_max_mm_per_C,ku_upper_mm_per_C,u_rms_central_min_mm_mean,u_rms_central_min_mm_p95,u_rms_central_min_mm_max,u_rms_central_max_mm_mean,u_rms_central_max_mm_p95,u_rms_central_max_mm_max,u_rms_central_mid_mm_mean,u_rms_central_mid_mm_p95,u_rms_central_mid_mm_max,u_rms_upper_mm_mean,u_rms_upper_mm_p95,u_rms_upper_mm_max,u_peak_to_peak_central_max_mm_mean,u_peak_to_peak_central_max_mm_p95,u_peak_to_peak_central_max_mm_max,u_peak_to_peak_upper_mm_mean,u_peak_to_peak_upper_mm_p95,u_peak_to_peak_upper_mm_max,u_max_abs_from_mean_central_max_mm_mean,u_max_abs_from_mean_central_max_mm_p95,u_max_abs_from_mean_central_max_mm_max,u_max_abs_from_mean_upper_mm_mean,u_max_abs_from_mean_upper_mm_p95,u_max_abs_from_mean_upper_mm_max,panels_u_rms_upper_ge_0p01_mm_count,panels_u_rms_upper_ge_0p01_mm_fraction,panels_u_rms_upper_ge_0p025_mm_count,panels_u_rms_upper_ge_0p025_mm_fraction,panels_u_rms_upper_ge_0p05_mm_count,panels_u_rms_upper_ge_0p05_mm_fraction,panels_u_rms_upper_ge_0p1_mm_count,panels_u_rms_upper_ge_0p1_mm_fraction,panels_u_rms_upper_ge_0p2_mm_count,panels_u_rms_upper_ge_0p2_mm_fraction,max_u_rms_upper_panel_id,max_u_rms_upper_panel_x_m,max_u_rms_upper_panel_y_m,max_u_rms_upper_panel_delta_rms_C,max_u_rms_upper_panel_u_rms_mm
panel_thermal_spring_equinox_morning_v05.csv,spring_equinox,morning,v05,3737,0.08,0.096,0.16,0.007906983480094056,0.011671381064060621,0.31018269824693656,0.009488380176112868,0.014005657276872745,0.3722192378963239,0.008697681828103461,0.012838519170466682,0.34120096807163025,0.015813966960188112,0.023342762128121242,0.6203653964938731,0.02412781127357446,0.035693810735942015,1.0171513968857706,0.040213018789290775,0.059489684559903354,1.695252328142951,0.01322357499677094,0.018106067667898608,0.5713733141290088,0.0220392916612849,0.030176779446497676,0.9522888568816814,2191,0.5862991704575863,68,0.018196414236018196,55,0.014717687985014717,54,0.014450093658014451,51,0.013647310677013648,P_0002_0022,-25.0425,-9.3825,3.877283728086707,0.6203653964938731
panel_thermal_spring_equinox_morning_v10.csv,spring_equinox,morning,v10,3737,0.08,0.096,0.16,0.007032947422878618,0.010197148848654171,0.280714740300461,0.008439536907454342,0.012236578618385004,0.3368576883605532,0.00773624216516648,0.011216863733519588,0.3087862143305071,0.014065894845757236,0.020394297697308342,0.561429480600922,0.02145729836804779,0.0314966764595345,0.9057954562310512,0.03576216394674633,0.05249446076589084,1.5096590937184187,0.011849308651283764,0.01596390700677629,0.5288180708503638,0.019748847752139604,0.02660651167796049,0.881363451417273,2163,0.5788065293015788,58,0.01552047096601552,55,0.014717687985014717,54,0.014450093658014451,51,0.013647310677013648,P_0001_0027,-25.8255,-5.467499999999998,3.508934253755762,0.561429480600922
panel_thermal_spring_equinox_peak_v00.csv,spring_equinox,peak,v00,3737,0.08,0.096,0.16,0.042918107891257405,0.12047775731327791,0.46248570693481333,0.05150172946950889,0.1445733087759335,0.554982848321776,0.04720991868038314,0.13252553304460568,0.5087342776282947,0.08583621578251481,0.24095551462655582,0.9249714138696267,0.13956502595751238,0.3791082950121869,1.4629516403451073,0.23260837659585398,0.6318471583536448,2.438252733908512,0.07660058443076401,0.22557696940280922,0.8378649271866598,0.12766764071793998,0.3759616156713487,1.3964415453110997,3647,0.975916510569976,3413,0.9132994380519133,2424,0.6486486486486487,875,0.23414503612523416,329,0.08803853358308804,P_0044_0053,7.843499999999999,14.890500000000005,5.781071336685167,0.9249714138696267
panel_thermal_spring_equinox_peak_v02.csv,spring_equinox,peak,v02,3737,0.08,0.096,0.16,0.023614359279084646,0.09234760953365105,0.31024995800478605,0.028337231134901577,0.11081713144038127,0.3722999496057433,0.025975795206993113,0.10158237048701615,0.3412749538052647,0.04722871855816929,0.1846952190673021,0.6204999160095721,0.07699370267662393,0.279479020401772,0.9473798333952782,0.12832283779437326,0.4657983673362867,1.5789663889921304,0.042989817533563415,0.16782749593601717,0.5809226289186777,0.07164969588927235,0.2797124932266953,0.9682043815311295,3368,0.9012576933369013,2396,0.6411560074926411,775,0.2073856034252074,393,0.10516457051110517,160,0.04281509232004282,P_0015_0051,-14.8635,13.3245,3.878124475059826,0.6204999160095721
panel_thermal_spring_equinox_peak_v05.csv,spring_equinox,peak,v05,3737,0.08,0.096,0.16,0.017433995248034097,0.07552766787074078,0.31129306181400257,0.02092079429764092,0.09063320144488894,0.3735516741768031,0.019177394772837513,0.08308043465781487,0.3424223679954028,0.034867990496068195,0.15105533574148156,0.6225861236280051,0.05671056239661521,0.21310982926676078,1.0489536946837255,0.09451760399435868,0.35518304877793466,1.7482561578062092,0.03188330430728237,0.12905872479538483,0.7183689859548101,0.053138840512137284,0.2150978746589747,1.197281643258017,3097,0.8287396307198287,1323,0.354027294621354,480,0.12844527696012845,250,0.0668985817500669,121,0.03237891356703238,P_0011_0050,-17.9955,12.5415,3.891163272675032,0.6225861236280051
panel_thermal_spring_equinox_peak_v10.csv,spring_equinox,peak,v10,3737,0.08,0.096,0.16,0.0147062887162638,0.06252632096004121,0.28849850510388186,0.01764754645951656,0.07503158515204945,0.3461982061246582,0.01617691758789018,0.06877895305604532,0.31734835561427,0.0294125774325276,0.12505264192008242,0.5769970102077637,0.0474046725070225,0.1740300923719612,0.9074868921324778,0.07900778751170418,0.2900501539532686,1.5124781535541296,0.026806727451858647,0.10611066303851607,0.6793856737951189,0.04467787908643108,0.17685110506419346,1.1323094563251983,2919,0.7811078405137811,828,0.22156810275622157,385,0.10302381589510302,216,0.057800374632057804,115,0.030773347605030775,P_0010_0049,-18.7785,11.758499999999998,3.606231313798523,0.5769970102077637
panel_thermal_summer_solstice_axis_v00.csv,summer_solstice,axis,v00,3737,0.08,0.096,0.16,0.04491388672087681,0.12438407008976068,0.3910211065760191,0.05389666406505217,0.14926088410771282,0.46922532789122284,0.04940527539296449,0.13682247709873677,0.43012321723362096,0.08982777344175362,0.24876814017952137,0.7820422131520381,0.14766260951118435,0.37794097737086446,1.1800203450967384,0.24610434918530727,0.6299016289514408,1.9667005751612305,0.08102108319830204,0.22278163986904317,0.6905288236418351,0.13503513866383673,0.371302733115072,1.1508813727363918,3726,0.9970564624029971,3490,0.9339042012309339,2480,0.6636339309606636,1086,0.2906074391222906,346,0.09258763714209259,P_0030_0038,-3.1184999999999974,3.145500000000002,4.887763832200238,0.7820422131520381
panel_thermal_summer_solstice_axis_v02.csv,summer_solstice,axis,v02,3737,0.08,0.096,0.16,0.029636073245365498,0.0932963062109936,0.3631848101099922,0.035563287894438605,0.11195556745319231,0.4358217721319907,0.032599680569902055,0.10262593683209295,0.3995032911209915,0.059272146490730995,0.1865926124219872,0.7263696202199844,0.09688809371131923,0.2923076641374795,1.016231243505934,0.16148015618553205,0.4871794402291325,1.6937187391765565,0.05352470756417739,0.17420034477123078,0.5650083112453755,0.08920784594029565,0.2903339079520513,0.9416805187422926,3634,0.9724377843189724,2724,0.7289269467487289,1365,0.36526625635536525,552,0.14771206850414773,155,0.041477120685041474,P_0030_0038,-3.1184999999999974,3.145500000000002,4.539810126374903,0.7263696202199844
panel_thermal_summer_solstice_axis_v05.csv,summer_solstice,axis,v05,3737,0.08,0.096,0.16,0.024820276649649038,0.08157435614075983,0.34157509264353486,0.02978433197957885,0.0978892273689118,0.40989011117224183,0.02730230431461395,0.08973179175483582,0.3757326019078884,0.049640553299298076,0.16314871228151967,0.6831501852870697,0.08088448335522226,0.2628629784916077,0.9347149565582112,0.13480747225870376,0.4381049641526795,1.5578582609303522,0.04488531717015565,0.15591191791324333,0.5277704078709562,0.07480886195025942,0.2598531965220722,0.8796173464515937,3500,0.9365801445009366,2219,0.5937918116135938,1049,0.2807064490232807,432,0.11560074926411561,144,0.03853358308803853,P_0030_0038,-3.1184999999999974,3.145500000000002,4.269688658044186,0.6831501852870697
panel_thermal_summer_solstice_axis_v10.csv,summer_solstice,axis,v10,3737,0.08,0.096,0.16,0.02103331233328834,0.06967028724990554,0.31639311825013455,0.025239974799946007,0.08360434469988665,0.37967174190016145,0.023136643566617175,0.07663731597489609,0.348032430075148,0.04206662466657668,0.13934057449981108,0.6327862365002691,0.06828604719860623,0.23099497460422166,0.8455121057363213,0.11381007866434371,0.38499162434036943,1.4091868428938688,0.03813090169003717,0.13481343708729665,0.48400239438910697,0.06355150281672861,0.22468906181216108,0.8066706573151783,3307,0.8849344393898849,1791,0.47926143965747925,824,0.2204977254482205,323,0.08643296762108643,119,0.03184372491303184,P_0030_0038,-3.1184999999999974,3.145500000000002,3.9549139781266818,0.6327862365002691
