case_key,snapshot_code,wind_code,equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C,ku_central_min_mm_per_C,u_rms_central_min_mm,u_peak_to_peak_central_min_mm,u_max_abs_from_mean_central_min_mm,ku_central_max_mm_per_C,u_rms_central_max_mm,u_peak_to_peak_central_max_mm,u_max_abs_from_mean_central_max_mm,ku_upper_mm_per_C,u_rms_upper_mm,u_peak_to_peak_upper_mm,u_max_abs_from_mean_upper_mm,u_rms_central_mid_mm,u_peak_to_peak_central_mid_mm,u_max_abs_from_mean_central_mid_mm
spring_equinox,axis,v02,P_0000_0029,0,29,-26.6085,-3.901499999999999,26.89300977019865,12,0.783,0.9166666666666666,14.197039751388791,26.933127195092403,20.383595605353356,19.20032223063476,21.26927116633124,20.14420314102754,0.7941540007654443,2.0689489356964827,1.125068025303701,2.6423358054872064,19.465266831966574,21.26927116633124,19.93927050579225,20.84688497041288,19.20032223063476,0.08,0.06353232006123555,0.16551591485571862,0.09000544202429608,0.096,0.07623878407348265,0.19861909782686235,0.10800653042915531,0.16,0.1270646401224711,0.33103182971143724,0.18001088404859217,0.06988555206735911,0.18206750634129049,0.0990059862267257
spring_equinox,axis,v02,P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.8571428571428571,19.173043953896308,33.238767759845715,20.784585934320283,19.06571887675568,21.805094512477297,20.64469307188596,0.8654107419352964,2.4051023076440288,1.2447008670526891,3.0716504567612115,20.47698154223877,21.805094512477297,19.399992204833268,21.39878496570674,20.142612134173703,0.08,0.06923285935482372,0.19240818461152231,0.09957606936421513,0.096,0.08307943122578845,0.23088982153382676,0.11949128323705815,0.16,0.13846571870964744,0.38481636922304463,0.19915213872843027,0.0761561452903061,0.21164900307267454,0.10953367630063665
spring_equinox,axis,v02,P_0000_0031,0,31,-26.6085,-2.3355,26.710799922503256,20,0.783,1.0,24.160735109599536,39.78456314894993,21.217057630693223,19.66840258362822,22.31325258445139,21.06851786511853,0.9661956339407968,2.644850000823169,1.400115281490308,3.377841635789488,21.042088837293647,22.31325258445139,20.404188644972866,21.914656675246533,19.66840258362822,0.08,0.07729565071526374,0.21158800006585352,0.11200922251922464,0.096,0.0927547808583165,0.25390560007902424,0.13441106702306957,0.16,0.1545913014305275,0.42317600013170703,0.22401844503844928,0.08502521578679012,0.23274680007243886,0.12321014477114711
spring_equinox,axis,v02,P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,30.633406784739776,44.12912031900187,21.732883576466083,20.543389418288427,22.68560950929208,21.60986783875253,0.8375961890155956,2.1422200910036544,1.0757416705395535,2.735913270758179,21.48584544964536,22.68560950929208,20.895472138769264,22.439022677767525,20.543389418288427,0.08,0.06700769512124766,0.17137760728029236,0.08605933364316429,0.096,0.08040923414549718,0.20565312873635083,0.10327120037179714,0.16,0.1340153902424953,0.3427552145605847,0.17211866728632857,0.07370846463337241,0.18851536800832158,0.09466526700748071
spring_equinox,axis,v02,P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,35.010139709250694,47.76506136876882,22.086248524746,20.994830459325783,23.00115535226996,21.98672196286528,0.7951566245806533,2.0063248929441784,1.0144333894046795,2.562356185113893,21.9287903117708,23.00115535226996,21.247956622533763,22.76087706842611,20.994830459325783,0.08,0.06361252996645227,0.16050599143553426,0.08115467115237436,0.096,0.07633503595974271,0.19260718972264113,0.09738560538284924,0.16,0.12722505993290453,0.3210119828710685,0.16230934230474872,0.06997378296309749,0.17655659057908768,0.08927013826761179
spring_equinox,axis,v02,P_0000_0034,0,34,-26.6085,0.0135000000000005,26.60850342465731,21,0.783,1.0,36.93323533778693,51.3660770615638,22.25599642027933,19.57389937839957,23.308004446481164,22.28645736227538,0.7926022998704293,1.9894684442367063,1.021547084205782,2.540828153559012,22.19700368395985,23.308004446481164,21.545418757614527,23.063323921076915,21.318536002244457,0.08,0.06340818398963434,0.1591574755389365,0.08172376673646257,0.096,0.07608982078756121,0.19098897064672382,0.09806852008375508,0.16,0.12681636797926868,0.318314951077873,0.16344753347292515,0.06974900238859777,0.17507322309283016,0.08989614341010882
spring_equinox,axis,v02,P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,41.30520506295309,53.49598296306314,22.60465730316368,21.58364225286158,23.498977589461163,22.49581525299772,0.8099640504739295,1.9153353365995829,1.003162336463447,2.4461498551718805,22.37784861032236,23.498977589461163,21.66445642185533,23.35415139048814,21.58364225286158,0.08,0.06479712403791436,0.15322682692796663,0.08025298691707576,0.096,0.07775654884549724,0.18387219231355997,0.09630358430049091,0.16,0.12959424807582873,0.30645365385593326,0.16050597383415152,0.0712768364417058,0.16854950962076332,0.08827828560878334
spring_equinox,axis,v02,P_0000_0036,0,36,-26.6085,1.5794999999999997,26.65533891174524,16,0.783,1.0,42.5240857861776,54.929455411627394,22.71200911921721,21.654532466275214,23.628565618576545,22.599330216748704,0.8586644858177592,1.974033152301331,1.0292354018278402,2.521115137038737,22.50763563385607,23.628565618576545,21.654532466275214,23.53196916854273,21.67394819649297,0.08,0.06869315886542074,0.15792265218410648,0.08233883214622723,0.096,0.08243179063850489,0.18950718262092778,0.09880659857547267,0.16,0.13738631773084148,0.31584530436821295,0.16467766429245445,0.07556247475196282,0.17371491740251713,0.09057271536084995
spring_equinox,axis,v02,P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,42.34647946473972,55.64044755412471,22.7088306234786,21.32066274118733,23.69559551112178,22.55930041251537,0.9888430994868768,2.37493276993445,1.2386376713280391,3.0331197572598336,22.51008118468286,23.69559551112178,21.32066274118733,23.64744377826173,21.622718847323146,0.08,0.07910744795895014,0.189994621594756,0.09909101370624314,0.096,0.09492893755074017,0.22799354591370719,0.11890921644749176,0.16,0.15821489591790028,0.379989243189512,0.19818202741248628,0.08701819275484515,0.2089940837542316,0.10900011507686745
spring_equinox,axis,v02,P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,42.94650581023259,55.62122235078749,22.758242014509253,20.82974974020169,23.69997007431749,22.632158844790126,0.9600746706914174,2.5442420746086327,1.4822352681786697,3.249351308567858,22.38568319790278,23.67291445813061,22.2581073400857,23.69416565122009,21.149923576611457,0.08,0.07680597365531339,0.20353936596869063,0.11857882145429358,0.096,0.09216716838637608,0.24424723916242874,0.1422945857451523,0.16,0.15361194731062677,0.40707873193738126,0.23715764290858715,0.08448657102084473,0.22389330256555967,0.13043670359972293
