case_key,snapshot_code,wind_code,equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C,ku_central_min_mm_per_C,u_rms_central_min_mm,u_peak_to_peak_central_min_mm,u_max_abs_from_mean_central_min_mm,ku_central_max_mm_per_C,u_rms_central_max_mm,u_peak_to_peak_central_max_mm,u_max_abs_from_mean_central_max_mm,ku_upper_mm_per_C,u_rms_upper_mm,u_peak_to_peak_upper_mm,u_max_abs_from_mean_upper_mm,u_rms_central_mid_mm,u_peak_to_peak_central_mid_mm,u_max_abs_from_mean_central_mid_mm
winter_solstice,morning,v00,P_0000_0029,0,29,-26.6085,-3.901499999999999,26.89300977019865,12,0.783,0.5833333333333334,97.85124241880104,170.11702136808674,1.9729677200337172,-7.5192255767722145,6.078752086656948,-1.0365273546831644,5.822247931246881,13.597977663429162,7.115279441340112,17.366510425835457,-5.761072042091598,6.078752086656948,-3.7940272788302414,5.812936037621284,-7.5192255767722145,0.08,0.4657798344997505,1.087838213074333,0.569222355307209,0.096,0.5589358013997007,1.3054058556891996,0.6830668263686508,0.16,0.931559668999501,2.175676426148666,1.138444710614418,0.5123578179497256,1.1966220343817664,0.62614459083793
winter_solstice,morning,v00,P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.5714285714285714,98.56550416246652,174.97394102471594,2.390807178280048,-7.5192255767722145,6.412396448901632,0.8445911401903686,5.203855376312002,13.931622025673846,8.363816716962583,17.792620722444248,0.8002837604945512,6.412396448901632,-7.5192255767722145,6.164173523833199,-1.6346724555053245,0.08,0.41630843010496016,1.1145297620539076,0.6691053373570067,0.096,0.4995701161259522,1.3374357144646893,0.802926404828408,0.16,0.8326168602099203,2.2290595241078153,1.3382106747140134,0.4579392731154562,1.2259827382592985,0.7360158710927074
winter_solstice,morning,v00,P_0000_0031,0,31,-26.6085,-2.3355,26.710799922503256,20,0.783,0.5,88.90157751812403,180.60099144580977,2.491642806373193,-7.5192255767722145,6.803325441704828,0.7523264810822639,6.122745394813989,14.322551018477045,8.271552057854478,18.291891466765065,3.643229316129122,6.803325441704828,-5.658409694986517,6.4927129193361,-7.5192255767722145,0.08,0.4898196315851191,1.1458040814781636,0.6617241646283583,0.096,0.587783557902143,1.3749648977737963,0.7940689975540299,0.16,0.9796392631702382,2.291608162956327,1.3234483292567165,0.5388015947436311,1.26038448962598,0.7278965810911942
winter_solstice,morning,v00,P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.5,91.36434964208166,184.8061528216004,3.571571763575676,-3.6028386910295467,7.09862571091611,2.143459592073964,4.804149965223808,10.701464401945657,5.746298283103511,13.667259772599817,3.888195494817922,7.09862571091611,-3.5451982710879406,6.878513716753275,-3.6028386910295467,0.08,0.3843319972179047,0.8561171521556525,0.4597038626482809,0.096,0.4611983966614856,1.0273405825867832,0.551644635177937,0.16,0.7686639944358094,1.712234304311305,0.9194077252965618,0.42276519693969516,0.9417288673712179,0.505674248913109
winter_solstice,morning,v00,P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.5,93.40738756137164,188.7758084429803,3.790807984322594,-3.526795709213729,7.380071281929361,2.3442646407604344,4.905201219458158,10.90686699114309,5.871060349974163,13.929587472724252,4.171414380758904,7.380071281929361,-3.473614030898148,7.170247281225784,-3.526795709213729,0.08,0.3924160975566527,0.8725493592914473,0.4696848279979331,0.096,0.4708993170679832,1.0470592311497366,0.5636217935975197,0.16,0.7848321951133054,1.7450987185828946,0.9393696559958662,0.43165770731231795,0.959804295220592,0.5166533107977265
winter_solstice,morning,v00,P_0000_0034,0,34,-26.6085,0.0135000000000005,26.60850342465731,21,0.783,0.4761904761904761,91.00603233812132,193.4241730226149,3.473189425223065,-7.5192255767722145,7.713426645772472,2.539320549194952,5.007705066052288,11.169935542093183,5.995829445515665,14.265562633580055,4.382329238414286,7.713426645772472,-3.3910090400767103,7.448364798185423,-3.456508896320713,0.08,0.400616405284183,0.8935948433674546,0.4796663556412532,0.096,0.48073968634101966,1.0723138120409457,0.5755996267695038,0.16,0.801232810568366,1.7871896867349093,0.9593327112825064,0.44067804581260134,0.9829543277042001,0.5276329912053785
winter_solstice,morning,v00,P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.5,97.55988072996296,196.8933038413426,3.3788027433931878,-5.522544613052048,7.965436481676022,1.706257955933006,5.551903589950207,13.48798109472807,7.228802568985055,17.22602949518272,1.6860977088670666,7.965436481676022,-5.522544613052048,7.777664337408396,-3.375364135234406,0.08,0.44415228719601657,1.0790384875782457,0.5783042055188043,0.096,0.5329827446352199,1.2948461850938948,0.6939650466225653,0.16,0.8883045743920331,2.1580769751564914,1.1566084110376087,0.4885675159156182,1.1869423363360703,0.6361346260706848
winter_solstice,morning,v00,P_0000_0036,0,36,-26.6085,1.5794999999999997,26.65533891174524,16,0.783,0.375,74.37316811336979,200.1309777667888,2.387170931089692,-5.515760827029794,8.203841505020932,0.8774459242149419,6.151427205811319,13.719602332050728,7.326395580805991,17.52184205881319,-0.8307669481444577,8.203841505020932,-5.496432304201903,8.026348195429932,-5.515760827029794,0.08,0.4921141764649055,1.0975681865640583,0.5861116464644792,0.096,0.5905370117578866,1.31708182387687,0.7033339757573751,0.16,0.984228352929811,2.1951363731281166,1.1722232929289584,0.5413255941113961,1.207325005220464,0.6447228111109271
winter_solstice,morning,v00,P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.25,50.59445701972378,203.8188544927123,0.6062761827854019,-7.5192255767722145,8.480742762092689,-0.3033719418572332,7.254766759688549,15.999968338864903,8.784114703949921,20.434186895102048,-3.2203419099997745,8.480742762092689,-7.5192255767722145,8.261190592165349,-7.5192255767722145,0.08,0.5803813407750839,1.2799974671091923,0.7027291763159937,0.096,0.6964576089301007,1.5359969605310306,0.8432750115791925,0.16,1.1607626815501677,2.5599949342183845,1.4054583526319875,0.6384194748525922,1.4079972138201113,0.7730020939475931
winter_solstice,morning,v00,P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.0714285714285714,14.007584110626906,196.10617754877669,-0.7284859416501125,-7.5192255767722145,5.284361100553042,-1.5909673153311132,5.617141437718139,12.803586677325256,6.875328415884155,16.351962550862396,-5.448656198811079,5.284361100553042,-5.437987090040394,5.16667118841508,-7.5192255767722145,0.08,0.44937131501745115,1.0242869341860206,0.5500262732707324,0.096,0.5392455780209414,1.2291443210232247,0.660031527924879,0.16,0.8987426300349023,2.048573868372041,1.1000525465414648,0.49430844651919625,1.1267156276046226,0.6050289005978057
