equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.0,0.0,0.0,-6.036906790215279,-6.037922302713241,-6.0359109879152015,-6.037079925056014,0.0007396600144261816,0.0020113147980396207,0.0011689371408127869,0.002568728988556348,-6.0376957457166895,-6.0359109879152015,-6.037280547583123,-6.036590041351815,-6.037922302713241
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.0,0.0,0.0,-6.036244352303462,-6.037773849662983,-6.03487892042881,-6.036359003028781,0.000948919466838515,0.002605212172568372,0.001480082599971233,0.0033272186111984316,-6.036673748480382,-6.03487892042881,-6.037484132601378,-6.0356914271343385,-6.037066786498997
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.0,0.0,0.0,-6.035366854672622,-6.037221607384652,-6.0334257822850645,-6.03547519963746,0.0013267285825922408,0.0037958250995870912,0.0020494173523957215,0.004847797062052479,-6.03577612114492,-6.0334257822850645,-6.036330771691098,-6.034621715681567,-6.037221607384652
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,-6.034194690063295,-6.036108744810292,-6.032177692817072,-6.03433440501816,0.0014687953255362615,0.0039310519932200805,0.002156712201087707,0.005020500629910703,-6.034788799202374,-6.032177692817072,-6.035476961413849,-6.033119826847212,-6.036108744810292
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,-6.033068774211827,-6.0352349356243735,-6.030734893427564,-6.0331673128711945,0.001680897989376513,0.004500042196809773,0.0024324194436307067,0.005747180327981829,-6.033490400668427,-6.030734893427564,-6.034572021810448,-6.031804312825159,-6.0352349356243735
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.0,0.0,0.0,-6.031979717746732,-6.036376067544779,-6.028855539241647,-6.031912391846094,0.002021875294120559,0.00551489330774757,0.0030568526044474353,0.007043286472219119,-6.032464587283357,-6.028855539241647,-6.033476410990602,-6.0303949891654725,-6.0343704325493945
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,-6.030414961466931,-6.033267396368103,-6.0273224671251455,-6.030618252692716,0.0023442491324648365,0.005944929242957642,0.003295785567570597,0.007592502225999542,-6.031324551725277,-6.0273224671251455,-6.032721112267154,-6.0284557359779,-6.033267396368103
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.0,0.0,0.0,-6.029312756738168,-6.032566136316461,-6.02580750513863,-6.029528212820457,0.002720996228119149,0.006758631177831376,0.0037207076818273066,0.008631712870793583,-6.03011903081773,-6.02580750513863,-6.032181221303006,-6.026967170526461,-6.032566136316461
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.0,0.0,0.0,-6.02824038809828,-6.032107131054374,-6.023932639487043,-6.028557839761902,0.0033724541388880295,0.008174491567331188,0.004625200274858798,0.010439963687523866,-6.029279066873869,-6.023932639487043,-6.032107131054374,-6.025396451884262,-6.032073909509961
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.0,0.0,0.0,-6.026899457853996,-6.032796725487458,-6.022791682320246,-6.027234527719623,0.003556099121104938,0.00954253118379711,0.005099685784420771,0.012187140720047394,-6.028736274953644,-6.022791682320246,-6.0286947751524735,-6.023615692667704,-6.032334213504043
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,0.0,0.0,0.0,-6.025596471313563,-6.029630702215172,-6.022042404154149,-6.0264329777469925,0.003387932173953695,0.007588298061023124,0.004390573592843339,0.009691312977041027,-6.029169022903318,-6.022042404154149,-6.029630702215172,-6.022562091608506,-6.028760667853817
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,0.0,0.0,0.0,-6.03872151135063,-6.039092255616538,-6.038380796570493,-6.038736120337876,0.00022969323962428073,0.0007114590460446379,0.00035613527866207306,0.0009086322427134584,-6.038787644159356,-6.038380796570493,-6.038652145199819,-6.038767760143173,-6.039092255616538
