equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.4166666666666667,1.630167623564262,7.543635261020158,-4.393332846049664,-4.978636043165238,-3.819116364531397,-4.49309988583849,0.42641173560778584,1.1595196786338415,0.6739835213070928,1.4808680442322368,-4.84811234066251,-3.819116364531397,-4.608852370538273,-4.210782310295031,-4.978636043165238
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.7142857142857143,5.52808407537247,14.892778833345709,-4.0296623662561535,-4.893111939141193,-3.3467429957268564,-4.102762842747529,0.5092206972186147,1.3794354004692195,0.7560198470206725,1.7617310350820172,-4.259049468363685,-3.3467429957268564,-4.726178396196076,-3.6962004489986953,-4.485642904452334
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.85,10.887393305960448,23.098552691245093,-3.6086735217789765,-4.574881849675819,-2.8189330444549228,-3.6864909457437305,0.6145292501525194,1.7559488052208962,0.8883909039320885,2.242591066693354,-3.741304159146125,-2.8189330444549228,-4.061263416237352,-3.236072259204434,-4.574881849675819
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,18.097867604185012,29.00848969610458,-3.1162541344018955,-3.933199349949632,-2.4384940731829943,-3.195687774568853,0.5491174583681917,1.4947052767666378,0.7571937013858587,1.9089467136227813,-3.2978105407896123,-2.4384940731829943,-3.5883781602660747,-2.720556748655952,-3.933199349949632
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,24.03141786142105,34.39838508678184,-2.7342136362020852,-3.484258570876534,-2.091243218750776,-2.7886119913238874,0.5163608507222114,1.393015352125758,0.6973687725731113,1.7790745237876857,-2.8199691562688827,-2.091243218750776,-3.198925593742331,-2.348663416980912,-3.484258570876534
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,1.0,28.505606509526658,40.44303398175515,-2.4432729843714336,-4.08738726771611,-1.7013517595165126,-2.423545000851436,0.5132599478337887,1.4107590957517573,0.7221932413349235,1.8017357544722314,-2.4897958754747838,-1.7013517595165126,-2.805084694214827,-2.0093818197827886,-3.11211085526827
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,34.774723683501435,44.727675163418255,-2.042237428666361,-2.737737738330111,-1.4245472233531018,-2.111726859634166,0.5115899284871634,1.3131905149770091,0.6871796362810643,1.6771270944789387,-2.2048655387550866,-1.4245472233531018,-2.5622876899696507,-1.6291961077628798,-2.737737738330111
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,1.0,38.39077860144794,48.50121538834725,-1.8095705298892177,-2.5122197224105207,-1.1825970243275492,-1.873612224618978,0.5337058532501593,1.3296226980829715,0.6910152002914287,1.6981132797994527,-1.9161862414884467,-1.1825970243275492,-2.396712069904879,-1.360346064963494,-2.5122197224105207
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,41.32216716829699,52.42492394750516,-1.6201233716602388,-2.374970723951208,-0.9308671036746432,-1.709264326249945,0.6044164611493532,1.444103620276565,0.7783972225753018,1.8443213541207726,-1.7430408418901493,-0.9308671036746432,-2.374970723951208,-1.1269198801217044,-2.3705230816120206
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,44.7250160511169,54.81701036333303,-1.4036573480036216,-2.5805931634253056,-0.7804924194977616,-1.4765510617444306,0.5998321471332939,1.6533171815029277,0.9572585392562587,2.1115161960446076,-1.6438168802249038,-0.7804924194977616,-1.635401432341439,-0.8892349756573594,-2.4338096010006893
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,1.0,48.30876794758293,56.35701432786113,-1.1757084720895914,-1.799491884379904,-0.6782650822333949,-1.3181964061024474,0.49639565405521363,1.121226802146509,0.6399313238690525,1.4319627102765122,-1.717259593897154,-0.6782650822333949,-1.799491884379904,-0.7492446661605641,-1.6467208038412195
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,0.0,0.0,0.0,-5.438891910496736,-5.652321422919897,-5.242716263439831,-5.447300847345446,0.13224033063274854,0.4096051594800656,0.2050205755744514,0.5231228090422293,-5.476975034513146,-5.242716263439831,-5.3989638707381005,-5.4655276451162536,-5.652321422919897
P_0001_0025,1,25,-25.825499999999998,-7.0335,26.766146015069108,17,0.783,0.0,0.0,0.0,-5.197947881486755,-5.518205732750175,-4.812335015804649,-5.210152417901417,0.24143469532620096,0.705870716945526,0.3978174020967682,0.9014951685128046,-5.160568088267098,-4.812335015804649,-5.39412980640958,-5.165523446275586,-5.518205732750175
P_0001_0026,1,26,-25.825499999999998,-6.250499999999999,26.571134723605613,16,0.783,0.0,0.0,0.0,-4.847871633584752,-5.304077811251375,-4.381027202526582,-4.842996116989627,0.3097002476914443,0.9230506087247932,0.46196891446304544,1.1788641235310258,-4.8009094214637,-4.381027202526582,-5.023958686986418,-4.7050074627200615,-5.304077811251375
P_0001_0027,1,27,-25.825499999999998,-5.467499999999998,26.39791670757372,16,0.783,0.375,1.5612296269958557,7.888281217044391,-4.412531639563227,-4.922936342022069,-3.855623614964145,-4.375312365893501,0.36382723503046294,1.0673127270579243,0.547623976128568,1.3631069311084603,-4.23522340228368,-3.855623614964145,-4.613005202776719,-4.249773267420892,-4.922936342022069
P_0001_0028,1,28,-25.825499999999998,-4.6845,26.246923448282466,20,0.783,0.9,7.637365353429035,17.292375471471107,-3.862801662179791,-4.500757351175082,-3.251271737541515,-3.8414521262603785,0.4096337311967727,1.249485613633567,0.6593052249147036,1.595767067220392,-3.716634681916844,-3.251271737541515,-4.008712328725267,-3.729884531943185,-4.500757351175082
P_0001_0029,1,29,-25.825499999999998,-3.9014999999999986,26.118540397579647,16,0.783,1.0,15.895887626517823,24.207308554473368,-3.319288841967712,-3.880063132367468,-2.8067236237938005,-3.315810846808586,0.3616900446212791,1.0733395085736674,0.5642522855588821,1.3708039700813122,-3.241532541348022,-2.8067236237938005,-3.513580213326634,-3.1371547232070043,-3.880063132367468
P_0001_0030,1,30,-25.825499999999998,-3.1184999999999974,26.01310232363683,16,0.783,1.0,22.801494986342153,30.661711021093627,-2.875315185282382,-3.397249261599086,-2.39163823499672,-2.850000204642538,0.34670221414618163,1.0056110266023661,0.5472490569565478,1.2843052702456783,-2.6971067845278185,-2.39163823499672,-3.0636762882309085,-2.7003304538581574,-3.397249261599086
P_0001_0031,1,31,-25.825499999999998,-2.3354999999999997,25.93088911896389,20,0.783,1.0,29.946768107868973,38.15278051861175,-2.4157110332342255,-2.957251984502306,-1.90967168226274,-2.4015183866667487,0.345534443717766,1.0475803022395662,0.5557335978355575,1.3379058777005954,-2.2954391591761123,-1.90967168226274,-2.553141078871647,-2.2920880285209364,-2.957251984502306
P_0001_0032,1,32,-25.825499999999998,-1.5524999999999984,25.87212218779124,16,0.783,1.0,36.542009937400834,43.72065763577418,-1.9912547798097684,-2.457193890832741,-1.5512543813496222,-1.9855619357470347,0.310322117338554,0.9059395094831189,0.47163195508570643,1.1570108677945323,-1.920701955133268,-1.5512543813496222,-2.180786894921482,-1.81787255649806,-2.457193890832741
P_0001_0033,1,33,-25.825499999999998,-0.7695000000000007,25.836961518336476,16,0.783,1.0,41.95486918116728,48.930666991916574,-1.6426696416388644,-2.092347591821863,-1.2156871213042564,-1.619702315056827,0.30838833020367984,0.8766604705176064,0.47264527676503576,1.119617459154031,-1.4874581977250043,-1.2156871213042564,-1.837766006389245,-1.4652526580437666,-2.092347591821863
P_0001_0034,1,34,-25.825499999999998,0.013500000000000512,25.82550352848904,20,0.783,1.0,47.563408760378636,54.9533072127826,-1.2811969337848694,-1.7564280321448678,-0.8274800703786696,-1.267093141318071,0.31395370473172995,0.9289479617661982,0.4893348908267967,1.1863958643246464,-1.16780981626016,-0.8274800703786696,-1.448464133095797,-1.135283654710861,-1.7564280321448678
P_0001_0035,1,35,-25.825499999999998,0.7965000000000018,25.837779751751114,16,0.783,1.0,52.69817500324767,59.380622722701645,-0.9499272590129699,-1.375818347465895,-0.5418234290279997,-0.9423607444090635,0.2966133274717999,0.8339949184378952,0.43345760305683145,1.0651276097546554,-0.8717490247352657,-0.5418234290279997,-1.168432615285667,-0.7539803055304901,-1.375818347465895
P_0001_0036,1,36,-25.825499999999998,1.5794999999999995,25.873756404897993,16,0.783,1.0,56.83492093466376,63.453122148404354,-0.6826933311832164,-1.10287496987371,-0.2787616104557742,-0.6616201107072925,0.30259838186758187,0.8241133594179357,0.4412548591664174,1.0525074832923829,-0.5352958011832243,-0.2787616104557742,-0.9172566905189116,-0.4739114815048424,-1.10287496987371
P_0001_0037,1,37,-25.825499999999998,2.3625000000000007,25.93333485111392,20,0.783,1.0,60.982984927212286,68.02032751860949,-0.41643196947179034,-0.8615091995545185,0.0126308398390051,-0.40245566914320535,0.31364127198501174,0.8741400393935237,0.4590535304113132,1.1163985177439637,-0.2941762829874506,0.0126308398390051,-0.6525967341763135,-0.2166269688367492,-0.8615091995545185
P_0001_0038,1,38,-25.825499999999998,3.145500000000002,26.016352943869745,16,0.783,1.0,64.58101762776585,71.22252291001521,-0.187105033534106,-0.6049625899548232,0.2202946919417741,-0.17705346159153806,0.31645521566155344,0.8252572818965973,0.42790912836328515,1.0539684315409927,-0.0871638479373473,0.2202946919417741,-0.4804764831564512,0.0670409211491573,-0.6049625899548232
P_0001_0039,1,39,-25.825499999999998,3.9284999999999997,26.12258720915675,16,0.783,1.0,67.22501544312408,73.97790814672403,-0.018955255486091012,-0.4426976984030375,0.3907281579804476,0.00043158271686252194,0.3341609134169969,0.8334258563834851,0.4431292811199,1.0644008382930843,0.1329461860845526,0.3907281579804476,-0.3467266949749614,0.2679079628973113,-0.4426976984030375
P_0001_0040,1,40,-25.825499999999998,4.711500000000001,26.25175579842232,20,0.783,1.0,69.44198613261055,76.69239986995343,0.12290585416742772,-0.3230242779119976,0.5608202080292131,0.136389670327776,0.3617973114969519,0.8838444859412107,0.4594139482397736,1.1287924469236408,0.2742189997461537,0.5608202080292131,-0.2607198887210984,0.4306533104966092,-0.3230242779119976
P_0001_0041,1,41,-25.825499999999998,5.494500000000002,26.403522123004723,16,0.783,1.0,70.66400953694158,78.14995917609785,0.20545470926436948,-0.2852568847321777,0.662772562159887,0.219146263338655,0.41063953465729275,0.9480294468920647,0.5044031480708326,1.2107655771290737,0.3863115030096651,0.662772562159887,-0.2852568847321777,0.589209582039814,-0.2573054457839134
P_0001_0042,1,42,-25.825499999999998,6.277500000000003,26.577499064057925,20,0.783,1.0,70.12738303248344,78.77282898458967,0.17967579982281165,-0.6207549518852602,0.7071295353064784,0.17320560613421776,0.5416404069071018,1.3278844871917386,0.793960558019478,1.6958933425181846,0.4141272476695121,0.7071295353064784,-0.6207549518852602,0.6793502489438197,-0.3138240493634612
P_0001_0043,1,43,-25.825499999999998,7.060500000000005,26.77325364052714,13,0.783,1.0,70.04624386843642,78.66995251021588,0.17747801542557576,-0.857516222786785,0.7004936491270541,0.08746341196886079,0.6161098489498339,1.558009871913839,0.9449796347556457,1.989795494142834,0.3453699645818346,0.6535912447248506,-0.4046215758026505,0.7004936491270541,-0.857516222786785
P_0001_0044,1,44,-25.825499999999998,7.843499999999999,26.990312011905306,8,0.783,1.0,71.08922230799017,77.22617544541735,0.24193214982272337,-0.3759613906048571,0.6193080130758517,0.1540620320377002,0.355916392223685,0.9952694036807088,0.5300234226425573,1.2710975781362819,-0.0823391777324218,0.4364920150410398,-0.3759613906048571,0.6193080130758517,0.1728107004088883
P_0002_0022,2,22,-25.0425,-9.3825,26.74244028692969,21,0.783,0.0,0.0,0.0,-5.5270416472032915,-5.7519834559576,-5.249172890974819,-5.544058382502362,0.16640143275528163,0.4798233644049219,0.29488549152754295,0.6128012316793383,-5.565711306600292,-5.249172890974819,-5.668582618596645,-5.507828840960315,-5.728996255379741
P_0002_0023,2,23,-25.0425,-8.599499999999999,26.47788145792635,20,0.783,0.0,0.0,0.0,-5.276838891204255,-5.599989582378726,-4.924978586996758,-5.284174660281883,0.22565703335721923,0.6750109953819674,0.3591960732851245,0.8620830081506607,-5.31294769935306,-4.924978586996758,-5.403080717192154,-5.179876715488717,-5.599989582378726
P_0002_0024,2,24,-25.0425,-7.816499999999998,26.23403282951365,20,0.783,0.0,0.0,0.0,-4.950352046964261,-5.336755217182258,-4.516368375187312,-4.941573652229783,0.2740956158969011,0.8203868419949458,0.4252052770424708,1.04774820178154,-4.908638537068157,-4.516368375187312,-5.106483586335912,-4.839622545375278,-5.336755217182258
P_0002_0025,2,25,-25.0425,-7.0335,26.01147686118572,25,0.783,0.4,1.4404260507947395,8.648859575036633,-4.486497340573972,-5.012871645924861,-3.876524583598325,-4.4830746025501185,0.3671326961940618,1.1363470623265357,0.6065500189517934,1.4512733873902115,-4.497604173302193,-3.876524583598325,-4.621883254627676,-4.406489355297538,-5.012871645924861
P_0002_0026,2,26,-25.0425,-6.250499999999999,25.810764353269356,20,0.783,0.9,7.373409720802373,16.350104134039434,-3.9392442129868415,-4.514059097949428,-3.381636310906458,-3.9563252548897707,0.37987669597546597,1.1324227870429695,0.5746889439833125,1.4462615415619022,-3.9888630299898864,-3.381636310906458,-4.147301347250789,-3.749766488352293,-4.514059097949428
P_0002_0027,2,27,-25.0425,-5.467499999999998,25.632408441268254,20,0.783,1.0,14.96965387255744,23.589754730626986,-3.4426333799952573,-4.01540155466887,-2.916335984010516,-3.4395987669639227,0.3688369643739006,1.0990655706583539,0.575802787704947,1.4036597326415758,-3.3679299130332083,-2.916335984010516,-3.6356187627100662,-3.2627076203969523,-4.01540155466887
P_0002_0028,2,28,-25.0425,-4.6845,25.476878664781527,25,0.783,1.0,23.091493196052717,32.077805101011954,-2.9206230704027076,-3.513869735220055,-2.370693288022153,-2.928821858399124,0.3698821502270717,1.1431764471979022,0.5850478768209313,1.459995462577142,-2.907121137745889,-2.370693288022153,-3.048259621886928,-2.804165509120594,-3.513869735220055
P_0002_0029,2,29,-25.0425,-3.9014999999999986,25.344595252242637,20,0.783,1.0,30.682400838984712,38.46783832872094,-2.432614996858041,-2.9367884743290915,-1.9598273040881509,-2.449862256412382,0.32811208340193926,0.9769611702409406,0.4900349523242311,1.2477154153779573,-2.4736045132772237,-1.9598273040881509,-2.6131538680984363,-2.2659371222690083,-2.9367884743290915
P_0002_0030,2,30,-25.0425,-3.1184999999999974,25.235923769499703,20,0.783,1.0,37.01301127789053,44.53270472036078,-2.0255161323956714,-2.5086928903106696,-1.5697788153336203,-2.0219207699990536,0.3175264815929192,0.9389140749770493,0.486772120311616,1.1991239782593222,-1.9657600842738248,-1.5697788153336203,-2.204950483734024,-1.8604215763431284,-2.5086928903106696
P_0002_0031,2,31,-25.0425,-2.3354999999999997,25.151170280923314,25,0.783,1.0,43.71012776981353,51.6865779187456,-1.5947097763180387,-2.106796277153478,-1.1095510224764666,-1.6009803321697063,0.3255044785901746,0.9972452546770114,0.5058159449837718,1.273621014913169,-1.584328591428516,-1.1095510224764666,-1.728867461666141,-1.47535830812393,-2.106796277153478
P_0002_0032,2,32,-25.0425,-1.5524999999999984,25.09057716554165,20,0.783,1.0,50.010369864228274,57.08451934986242,-1.1892786671592632,-1.637940725564647,-0.7621570576711747,-1.20360319548015,0.29869529010039403,0.8757836678934723,0.44144613780897535,1.11849766014492,-1.2235153641279908,-0.7621570576711747,-1.3734003636078569,-1.021002466429081,-1.637940725564647
P_0002_0033,2,33,-25.0425,-0.7695000000000007,25.054319717366106,20,0.783,1.0,55.27407711408408,62.20287888506923,-0.8503949603999871,-1.2879205020318525,-0.4326231993728697,-0.8476529815992422,0.2945721166987718,0.8552973026589827,0.4402675204326103,1.0923337198709868,-0.800170099040713,-0.4326231993728697,-1.039436012425767,-0.6781150951250083,-1.2879205020318525
