equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,1.0,165.95386221197757,170.11702136808674,5.842242728905622,5.522407136358311,6.078752086656948,5.790479590840482,0.19093198530656755,0.5563449502986373,0.2882724958164662,0.710529949295833,5.655359514083898,6.078752086656948,5.88294317948197,5.812936037621284,5.522407136358311
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,1.0,170.73457999448212,174.97394102471594,6.180633846577836,5.877314852089967,6.412396448901632,6.156090114426286,0.14773716100551865,0.42619440777656337,0.25630633447534557,0.5443095884758152,6.179711787165047,6.412396448901632,6.037966771106483,6.164173523833199,5.986202041125068
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,1.0,175.8255015826443,180.60099144580977,6.537920364389658,6.161090545326886,6.803325441704828,6.50945952981466,0.20536216348543013,0.6422348963779427,0.34836898448777465,0.8202233670216382,6.532214643281577,6.803325441704828,6.55795409942391,6.4927129193361,6.161090545326886
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,181.08309149670288,184.8061528216004,6.901080531473639,6.645499033563112,7.09862571091611,6.873620436583019,0.14381423326599796,0.45312667735299783,0.22812140301990702,0.5787058459169832,6.853752962935573,7.09862571091611,6.891710758747024,6.878513716753275,6.645499033563112
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,185.29894635675203,188.7758084429803,7.196992999936413,6.969266770264483,7.380071281929361,7.186797644250362,0.13139895883244926,0.4108045116648782,0.21753087398587923,0.5246545487418623,7.223746944130369,7.380071281929361,7.190655943701813,7.170247281225784,6.969266770264483
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,1.0,189.18717415264555,193.4241730226149,7.2972452465675595,5.517461919145319,7.713426645772472,7.098951159609771,0.7759747774008726,2.139442691293425,1.5249672051307241,2.732366144691475,7.497991210395526,7.713426645772472,5.573983954479047,7.448364798185423,7.260989189216389
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,193.60393269393472,196.8933038413426,5.8519537946248725,3.554617230512463,7.965436481676022,6.150865923184267,1.6042038471844136,4.3684228689795646,2.5538523104878097,5.579084123856404,5.785229252603642,7.965436481676022,3.5970136126964576,7.777664337408396,5.628985931536818
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,1.0,196.77028791138125,200.1309777667888,4.145949933376247,1.307484077634285,8.026348195429932,4.018957683250301,2.589509665403014,6.718864117795647,4.007390512179631,8.580924799228157,1.3760710171472397,5.747079943496431,1.307484077634285,8.026348195429932,3.637805182543616
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,199.81768433450537,203.8188544927123,2.4961419888179224,-1.2159371515990642,5.843494310464962,3.1431883611707234,1.6467934866906502,4.462740260927092,2.6525087616409793,5.699540563125277,1.497563445508547,3.2161236607556702,3.873600714893087,5.795697122811703,1.332956861884611
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,202.76809872361528,206.43092401915757,0.6577432373788383,-2.0540994946254045,6.094966088335866,1.2096320974835408,1.8998365667021706,5.914524502660981,3.247214906309898,7.553671140052339,1.5978863264038523,-2.037582808826357,1.6362471145884,0.9746681614171848,3.876941693834624
