equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.0,0.0,0.0,16.692933003573913,16.69277067476264,16.6930932392832,16.692904198254894,0.00012523195051089548,0.00032256452055889895,0.00018904102830674674,0.0004119597963715184,16.69279801855606,16.6930932392832,16.692851130618294,16.69300792805427,16.69277067476264
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.0,0.0,0.0,16.692998005696186,16.69275391174125,16.693205561230002,16.692981856686195,0.0001559528569216938,0.0004170148616822189,0.00022370454380649107,0.0005325860302454903,16.69292292106445,16.693205561230002,16.69278854636832,16.69311923943235,16.692873015335863
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.0,0.0,0.0,16.69307739260845,16.69281742444082,16.693341836647562,16.69306169492943,0.00019781463686845065,0.0005244122067438184,0.0002801417181323984,0.0006697473904774181,16.693009688829363,16.693341836647562,16.69290442801031,16.693235096719093,16.69281742444082
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,16.69318229566117,16.69292493384512,16.693455856377966,16.693164366865425,0.00021115825534875554,0.0005309225328460343,0.00029148951254143185,0.0006780619832005546,16.693097575205,16.693455856377966,16.692976702338854,16.69336676656019,16.69292493384512
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,16.693265313134802,16.692991331899975,16.693557622000924,16.693252416134136,0.00022973478604725584,0.0005662901009486632,0.00030520586678761674,0.0007232312911221752,16.693191152406655,16.693557622000924,16.693038867178927,16.693483107184193,16.692991331899975
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.0,0.0,0.0,16.693321868689118,16.692804366379335,16.693658926004332,16.69332945135593,0.0002478848882169963,0.0006060470376496596,0.00032947464840304974,0.0007740064337798974,16.69325921310883,16.693658926004332,16.693096143029777,16.69358009567003,16.693052878966682
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,16.69341146233682,16.693103739117362,16.693738976680834,16.69338999707778,0.0002717334097632201,0.0006352375634719465,0.00034897960305357856,0.0008112867988147465,16.693307649722556,16.693738976680834,16.69311830400568,16.693681315862477,16.693103739117362
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.0,0.0,0.0,16.69344611614119,16.69311510858489,16.69379306157805,16.693424517374446,0.0002968642539663919,0.0006779529931577599,0.000368544203602994,0.0008658403488604852,16.693339265985344,16.69379306157805,16.69311510858489,16.693754966662993,16.693120184060945
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.0,0.0,0.0,16.693450906468936,16.69304808642198,16.693819773646908,16.69342329675401,0.00033095951261543564,0.0007716872249261542,0.0003964768928987894,0.0009855520113999413,16.69333735874784,16.693819773646908,16.69304808642198,16.693802199740162,16.69310906521315
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.0,0.0,0.0,16.693472114642795,16.69296285620453,16.693819065470734,16.693441036594095,0.0003181031931171005,0.0008052088363115217,0.0004271799596722303,0.001028363775621356,16.693302561457642,16.69380297513652,16.693266724271155,16.693819065470734,16.693013856634423
