equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.16666666666666666,38.368321177366084,230.3755950471653,34.87380617430589,31.83529735975509,36.54312652102794,35.45089526268809,1.3142883145774535,3.596265720337726,2.5040344619978754,4.592931954454311,35.63115034317099,36.50414153866109,32.94686080069022,36.54312652102794,35.62919710989024
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.14285714285714285,32.40960632724855,227.21181407663877,34.82661839517102,32.92175206956205,37.49912067650331,34.71115594254377,1.5811924789058396,3.562442245675477,1.782947331129094,4.549734668806484,32.928208611414675,36.4489263525092,34.74720497599503,36.49065085709015,32.94078891570979
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.1,22.742964072394802,227.4426675338728,35.752397184805986,31.802252378031653,39.222445490820064,36.02524052797181,2.8509570976710887,7.420193112788411,4.222988149940157,9.476619556562465,34.39749324241734,39.14279611558516,31.802252378031653,39.222445490820064,35.561215413004845
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,35.66932990153216,32.86946980447601,39.12217684715773,35.659376379260095,2.8529929792098145,6.25270704268172,3.4628004678976367,7.985577321432593,34.356659605206175,39.058754507549054,32.86946980447601,39.12217684715773,32.8898211319115
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,35.614555370842254,32.84134788771576,39.03711174120184,35.60297263009396,2.8270585360723848,6.195763853486078,3.434139111107882,7.912852941872385,34.303133077097016,38.97073622520696,32.84134788771576,39.03711174120184,32.86253421924823
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.047619047619047616,10.373947688892297,217.85290146673825,35.602511440524026,32.804906484372225,38.94813782930419,35.54024890216616,2.7946938558113867,6.143231344931962,3.407888927138025,7.8457616154942045,34.25861743499576,38.85541359215881,32.804906484372225,38.94813782930419,32.834169169999825
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,35.48341905202996,32.77474582111046,38.83164977684277,35.47509157515579,2.760632065314312,6.056903955732309,3.3565582016869797,7.735509522008058,34.212670607597545,38.7589378369791,32.77474582111046,38.83164977684277,32.79745383324905
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.0,0.0,0.0,35.4216261686264,32.74350588197501,38.73421771506645,35.41128804883787,2.730517186378179,5.990711833091439,3.322929666228582,7.65097296691116,34.15311719696473,38.65854961218838,32.74350588197501,38.73421771506645,32.76704983799476
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.1,21.209746843940714,212.63919084535053,35.37435020770147,31.70010995942061,38.63280466253019,35.629127550982005,2.6578664305968385,6.923639861544192,3.9199627499960066,8.842451930452352,34.10348363341819,38.52699219499237,35.17319246298325,38.63280466253019,31.709164800986
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.14285714285714285,29.91718423173205,210.2935550040419,34.40945379786934,32.662770179121765,36.91103713257735,34.30757382171686,1.4418980120674838,3.258811377091263,1.6448036425950932,4.161955781725751,32.67945721610522,35.86441936594588,32.662770179121765,35.92158155621303,34.4096407911984
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,0.16666666666666666,34.403104207226214,207.11298882234476,34.354594529250505,31.65757427931265,35.844946600367564,34.87608971600522,1.1628593044663085,3.1907386801505027,2.221881795788157,4.07501747145658,35.06204006428874,35.78503666674379,35.03421732840894,35.844946600367564,32.65420792021706
