equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.0,0.0,0.0,28.546264503273793,28.50083633224148,28.58397405216658,28.5375730645481,0.03370590964346009,0.08313771992510155,0.046400987618483214,0.10617844179451028,28.50968076550805,28.58397405216658,28.52185070747817,28.571523465346218,28.50083633224148
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.0,0.0,0.0,28.55339327067401,28.485547985543462,28.59741292570357,28.548847947131936,0.03801809952924147,0.10113418212756997,0.05256920355593664,0.12916242928169855,28.5358135966282,28.59741292570357,28.496278743576,28.58728169904066,28.52745277071125
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.0,0.0,0.0,28.56111899967783,28.503147492477865,28.609023434429616,28.556467166498,0.04207026797108578,0.10587594195175143,0.053319674020134045,0.1352183166689035,28.548993969747755,28.609023434429616,28.52087011310056,28.6003008227342,28.503147492477865
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,28.57153756208766,28.52276726644868,28.614360348322407,28.567351189435065,0.038905277157739226,0.09141086770222273,0.04682694471583915,0.11674440319568676,28.559382986969183,28.614178134150904,28.529546022823357,28.61088153678321,28.52276726644868
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,28.576950271658614,28.53135347733621,28.619191176006325,28.57312705071961,0.03801094316580805,0.08783769867011415,0.04606412528671555,0.11218096892734884,28.56520153602878,28.619191176006325,28.534399472797983,28.61548959142874,28.53135347733621
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.0,0.0,0.0,28.5737280690853,28.47663106261018,28.620116290192925,28.57492085814672,0.03774139063426296,0.08466919647991844,0.04482506215063964,0.10813435054906569,28.56629516720335,28.618241293303186,28.535245186112263,28.61974592029736,28.53507672381744
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,28.576271815147663,28.52994202510189,28.617879155577725,28.572612512207183,0.03801100694893859,0.08793713047583651,0.045266643370542425,0.11230795718497638,28.564917074798476,28.615672168105505,28.52994202510189,28.617879155577725,28.534652137452326
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.0,0.0,0.0,28.570693619500513,28.521363865617783,28.61455539491129,28.56628941043864,0.039185576885878225,0.09319152929350594,0.04826598447264985,0.11901855593040349,28.55838092466803,28.608926002654016,28.521363865617783,28.61455539491129,28.528220864342074
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.0,0.0,0.0,28.559239621125254,28.50124239750039,28.60702398785668,28.554292795557945,0.04219997600122101,0.10578159035629042,0.05305039805755385,0.1350978165469865,28.5470173015849,28.59826161510477,28.50124239750039,28.60702398785668,28.517918675742976
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.0,0.0,0.0,28.551584840302986,28.48525028729307,28.595536533873823,28.547131150219695,0.0377043484386908,0.10059895237514738,0.052193568721019545,0.12847886637949857,28.534518544689547,28.58488885332042,28.525774237716007,28.595536533873823,28.494937581498675
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,0.0,0.0,0.0,28.544653017032743,28.50344300719621,28.581136377566963,28.536871866111756,0.031695425198627634,0.07769337037075275,0.044264511455207156,0.09922524951564846,28.510335156905118,28.56837303697455,28.50344300719621,28.581136377566963,28.52107175191594
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,0.0,0.0,0.0,28.52834401858732,28.48720435589115,28.55948864069211,28.525473129681984,0.023330081036083455,0.07228428480095772,0.03826877379083271,0.0923170942540967,28.51898937550084,28.55948864069211,28.53050360405507,28.531179672270756,28.48720435589115
P_0001_0025,1,25,-25.825499999999998,-7.0335,26.766146015069108,17,0.783,0.0,0.0,0.0,28.54766507934011,28.490548079598,28.597208315865142,28.545780894171127,0.03687546635263758,0.09597162209331245,0.05142742169401515,0.12256912144739776,28.556493611025417,28.597208315865142,28.506157093556794,28.56780875663645,28.50123669377183
P_0001_0026,1,26,-25.825499999999998,-6.250499999999999,26.571134723605613,16,0.783,0.0,0.0,0.0,28.57377475104346,28.517600832861945,28.62225292483214,28.5745567686899,0.03875039452617159,0.10465209197019476,0.05695593582795411,0.1336552898725348,28.58538576930249,28.62225292483214,28.543189769818586,28.60435454663434,28.517600832861945
P_0001_0027,1,27,-25.825499999999998,-5.467499999999998,26.39791670757372,16,0.783,0.0,0.0,0.0,28.599114402549173,28.550694912697224,28.64462508829621,28.60173059004155,0.03571499199062413,0.09393017559898453,0.05103567734432701,0.11996191008810285,28.614852670942923,28.64462508829621,28.56967131075743,28.628808967513976,28.550694912697224
P_0001_0028,1,28,-25.825499999999998,-4.6845,26.246923448282466,20,0.783,0.0,0.0,0.0,28.622210664142834,28.57398643401922,28.66882579137365,28.624589160674702,0.035025624954399384,0.09483935735443083,0.05060272665548382,0.1211230617553395,28.63594165985279,28.66882579137365,28.5949376709134,28.649254247214454,28.57398643401922
P_0001_0029,1,29,-25.825499999999998,-3.9014999999999986,26.118540397579647,16,0.783,0.0,0.0,0.0,28.64092256320796,28.597992133576327,28.682121466165768,28.64262464839758,0.0333402804659928,0.08412933258944122,0.0446325148212523,0.10744486920746005,28.652289880758588,28.682121466165768,28.60952048667508,28.671199274812125,28.597992133576327
P_0001_0030,1,30,-25.825499999999998,-3.1184999999999974,26.01310232363683,16,0.783,0.0,0.0,0.0,28.654340929449468,28.61391245064158,28.694339503431596,28.65706658529923,0.03299390975899519,0.08042705279001794,0.04315413465765161,0.10271654251598715,28.66817340161009,28.694339503431596,28.622403622952504,28.686503947860388,28.61391245064158
P_0001_0031,1,31,-25.825499999999998,-2.3354999999999997,25.93088911896389,20,0.783,0.0,0.0,0.0,28.66619393925862,28.62528062991817,28.70780249907159,28.668392000423353,0.033205332279515,0.08252186915342108,0.043111370505183544,0.10539191462761312,28.67772893012335,28.70780249907159,28.633965966517337,28.69718197648632,28.62528062991817
P_0001_0032,1,32,-25.825499999999998,-1.5524999999999984,25.87212218779124,16,0.783,0.0,0.0,0.0,28.674301280997312,28.635849699775008,28.712235123000767,28.676271764743888,0.03247578309246405,0.07638542322575859,0.04042206496887957,0.09755481893455757,28.685284664810013,28.712235123000767,28.64042032326512,28.70756901286853,28.635849699775008
P_0001_0033,1,33,-25.825499999999998,-0.7695000000000007,25.836961518336476,16,0.783,0.0,0.0,0.0,28.67853150822453,28.640698504191164,28.71665910503333,28.680776746561502,0.03248793977621043,0.07336551873481767,0.039181867194610476,0.09369798050423712,28.69064314907871,28.71496039810171,28.64323998311244,28.713445323147766,28.64159487936689
