equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,1.0,152.84688757539755,162.1618158200363,25.518583847469902,24.96314631627496,25.90459425466514,25.410207970335456,0.35929552449137053,0.9414479383901835,0.49438628432968557,1.2023600745723926,25.10771680754061,25.90459425466514,25.341413328340423,25.73416914485614,24.96314631627496
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,1.0,156.89260856185754,167.1590699001117,25.70719635757223,24.908579073652447,26.14767459423274,25.650950851463847,0.37237030280228234,1.0310869485317085,0.5343632057628156,1.3168415690060133,25.593872194181927,26.14767459423274,25.11658764570103,25.97514557175998,25.42147425144356
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,1.0,161.45908599165696,172.35106763436278,25.92155218987991,25.25129398961093,26.39200577562309,25.861634089874997,0.40934328723692914,1.1407117860121616,0.610340100264068,1.4568477471419687,25.86551989167941,26.39200577562309,25.598767528635165,26.20058326382639,25.25129398961093
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,166.5907676580002,175.80063885293816,26.147117507485948,25.66562824385784,26.50076317996286,26.09566608997485,0.32948758779337534,0.8351349361050211,0.4300378461170098,1.0665835710153526,26.05883561290466,26.50076317996286,25.817917761201382,26.435185651947503,25.66562824385784
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,170.065731913846,178.69097173024218,26.30381686119233,25.86572681089183,26.63652018668733,26.25892057897396,0.29870472301490425,0.7707933757955026,0.39319376808213136,0.9844104416289943,26.26381796392002,26.63652018668733,25.991451665298825,26.53708626807179,25.86572681089183
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,1.0,171.72187703085297,181.558955565245,26.385622802650147,25.256044111184,26.77131299624142,26.394628684405017,0.2920704713054164,0.7495615948269005,0.37668431183640294,0.9572945016946367,26.386466836394103,26.77131299624142,26.12706439893384,26.666547789041203,26.02175140141452
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,175.0807099370022,183.26072869333683,26.536875520769726,26.145658469728403,26.85138718120908,26.488217305141735,0.2955967842616267,0.7057287114806776,0.36316987606734585,0.9013138077658718,26.468695365738256,26.85138718120908,26.18167710051324,26.793668408519693,26.145658469728403
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,1.0,176.06350392396192,184.4128780154268,26.589714409882692,26.175334940602056,26.960381480227625,26.543289734300153,0.3292372500617606,0.7850465396255686,0.4170917459274719,1.0026137159968946,26.526750125661465,26.960381480227625,26.175334940602056,26.867450110964683,26.18653201404493
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,175.94680028077488,185.0000613856395,26.593936657477297,26.030342940232455,26.980281568695204,26.53272935644251,0.39590247970951276,0.9499386284627498,0.5023864162100544,1.2132038677685182,26.524685610423944,26.980281568695204,26.030342940232455,26.969727977579737,26.158608685281195
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,176.2360952226029,184.99010287133373,26.607632348714834,25.804971269498598,26.979911267802837,26.559805544585572,0.38499809036522453,1.0332224399303485,0.6131167167130833,1.3195688887999342,26.485341823836563,26.96502081410921,26.42206498930676,26.979911267802837,25.94668882787249
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,1.0,176.80733813047718,184.4506070340639,26.63523850993242,26.164033028519896,26.954978820150814,26.532571437580827,0.330400433853749,0.7909457916309179,0.4224073825699861,1.0101478820318237,26.264591342846416,26.90119779201507,26.164033028519896,26.954978820150814,26.378056204371944
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,1.0,132.5444339076027,141.42747174112804,24.526157612175602,23.94345886823703,24.92605293598541,24.497333104566668,0.31971240656273237,0.98259406774838,0.5538742363296372,1.254909409640332,24.455195544796823,24.92605293598541,24.6296302758056,24.532327898008475,23.94345886823703
P_0001_0025,1,25,-25.825499999999998,-7.0335,26.766146015069108,17,0.783,1.0,140.49881088718223,152.28359462311275,24.892945742328124,24.263343033610735,25.41077361478557,24.853671175090152,0.39058183281602254,1.1048080767933435,0.5571024396954165,1.410993712379749,25.012548873712944,25.41077361478557,24.531809324989297,25.007258523970734,24.305965537992225
P_0001_0026,1,26,-25.825499999999998,-6.250499999999999,26.571134723605613,16,0.783,1.0,149.30586108287469,159.25131274784047,25.290884711615153,24.72156650976217,25.69915060830408,25.27640801520274,0.33289316368163174,0.9775840985419109,0.5548415054405709,1.2485109815350075,25.393531145041607,25.69915060830408,25.12003784077683,25.44775397212902,24.72156650976217
P_0001_0027,1,27,-25.825499999999998,-5.467499999999998,26.39791670757372,16,0.783,1.0,156.97439294863113,165.2480332518867,25.62843943121724,25.20676139248229,25.9138294253512,25.628909909034462,0.2487604109808581,0.6990633871001286,0.42214851655217345,0.8928012606642766,25.75913439210251,25.905824779582417,25.49958167038494,25.77324731062015,25.20676139248229
P_0001_0028,1,28,-25.825499999999998,-4.6845,26.246923448282466,20,0.783,1.0,163.94427854335984,171.7286715344898,25.931285191237283,25.58447047270363,26.22571627772453,25.933633381917378,0.21150975506385983,0.6412458050209011,0.3491629092137494,0.8189601596690946,26.030197301678584,26.22571627772453,25.85754141892636,25.970241438553785,25.58447047270363
P_0001_0029,1,29,-25.825499999999998,-3.9014999999999986,26.118540397579647,16,0.783,1.0,169.84422539813258,176.25898768654258,26.19302397562382,25.924672230678368,26.437635900751506,26.188944752068846,0.17105468983533215,0.5129636700731375,0.2642725213904775,0.6551260154190772,26.190708989269865,26.437635900751506,26.11066907119488,26.28103756844962,25.924672230678368
P_0001_0030,1,30,-25.825499999999998,-3.1184999999999974,26.01310232363683,16,0.783,1.0,174.36451292590036,180.29406197527797,26.390678019221887,26.11561071973108,26.62640470945746,26.39590878632897,0.17689478704978273,0.5107939897263805,0.28029806659789,0.65235503157903,26.463746210309125,26.62640470945746,26.286893896247022,26.486888395900166,26.11561071973108
