equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.16666666666666666,38.151374648078324,229.15833501734545,19.482379824255702,17.563664832375366,24.04489076980167,19.4010051068178,2.5436868548854887,6.470122885101034,4.632782610658602,8.263247618264412,17.564252859306293,20.27812936087372,17.565190764057206,24.0337877174764,17.563664832375366
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.21428571428571427,49.39650995669597,230.9750935250248,20.209196105757957,16.692541334043312,24.10178267384828,19.12269281473059,1.0396845449663064,2.7172667051045742,1.5522027524129172,3.47032784815399,18.738610979195528,20.28775676742225,17.570490062317674,20.28067055665844,18.73593570805906
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.0,0.0,0.0,19.79074286778954,17.571017119657256,22.41695692656793,19.554739704444728,1.6715301994812837,4.845939806910675,2.8622172221232027,6.188939727855268,18.74307386737115,22.41695692656793,18.75269377896143,20.28995682966587,17.571017119657256
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,20.457705126560995,18.75379473709023,22.431167410115226,20.538596091347596,1.6448804146993237,3.677372673024994,1.8925713187676294,4.69651682378671,20.33063975378076,22.431167410115226,18.756675177286183,22.42070337846559,18.75379473709023
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,20.99883520868384,18.757519208354267,22.463580609254397,20.546925038707364,1.649131565748947,3.6858886629490826,1.8964828325959857,4.707392928415175,20.339530179695203,22.44340787130335,18.75976121618828,22.434406717995728,18.757519208354267
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.047619047619047616,10.959202854489613,230.14325994428188,20.982282170311752,18.76041948031633,22.47630104626353,20.554100094189586,1.6533464090393255,3.695664948783307,1.9019843349100505,4.719878606364376,20.3451883236624,22.456084429099636,18.76263430854692,22.44617392932264,18.76041948031633
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,21.55609037435705,18.763083459799304,25.356378061768623,21.13830358685393,2.5073774048649824,6.593294601969319,4.218074474914694,8.420555047214966,20.349619075310443,25.356378061768623,18.764163709632896,22.458273627758388,18.763083459799304
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.0,0.0,0.0,21.742179707066665,18.76442710364074,25.36705071717671,21.72181760679001,3.0292631058128605,6.602623613535968,3.645233110386698,8.43246949366024,20.353339915187743,25.36705071717671,18.764868966771587,25.359401331173277,18.76442710364074
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.0,0.0,0.0,20.494145935684873,17.57622962444742,25.369108514777,20.670240055334762,2.9859945875634444,7.792878890329579,4.698868459442238,9.952591175388989,20.354609156034883,22.47489953379716,17.57622962444742,25.369108514777,17.57635344761735
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.07142857142857142,16.643863061117493,233.0140828556449,20.405115765326258,18.75697776020405,22.475832453478063,20.261424905618014,1.8081143202307774,3.718807595759415,2.2143604503454526,4.7494349881984865,18.75743797101768,22.475785355963467,18.75697776020405,22.475379494266576,18.841543946638296
