equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.9166666666666666,14.197039751388793,26.933127195092403,20.383595605353353,19.200322230634757,21.26927116633124,20.14420314102754,0.7941540007654443,2.0689489356964827,1.125068025303701,2.6423358054872064,19.465266831966574,21.26927116633124,19.93927050579225,20.846884970412876,19.200322230634757
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.8571428571428571,19.173043953896308,33.238767759845715,20.784585934320283,19.06571887675568,21.805094512477297,20.644693071885957,0.8654107419352964,2.4051023076440288,1.2447008670526891,3.0716504567612115,20.47698154223877,21.805094512477297,19.399992204833268,21.39878496570674,20.142612134173703
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,1.0,24.160735109599536,39.78456314894993,21.217057630693226,19.66840258362822,22.31325258445139,21.06851786511853,0.9661956339407967,2.644850000823169,1.400115281490308,3.377841635789488,21.042088837293647,22.31325258445139,20.404188644972866,21.914656675246533,19.66840258362822
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,30.633406784739776,44.12912031900187,21.732883576466083,20.543389418288427,22.68560950929208,21.60986783875253,0.8375961890155956,2.1422200910036544,1.0757416705395535,2.735913270758179,21.485845449645357,22.68560950929208,20.895472138769264,22.439022677767525,20.543389418288427
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,35.010139709250694,47.76506136876882,22.086248524746,20.994830459325783,23.00115535226996,21.986721962865282,0.7951566245806533,2.0063248929441784,1.0144333894046795,2.562356185113893,21.9287903117708,23.00115535226996,21.247956622533763,22.76087706842611,20.994830459325783
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,1.0,36.93323533778693,51.3660770615638,22.25599642027933,19.57389937839957,23.308004446481164,22.28645736227538,0.7926022998704293,1.9894684442367065,1.0215470842057819,2.540828153559012,22.19700368395985,23.308004446481164,21.545418757614527,23.063323921076915,21.318536002244457
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,41.30520506295309,53.49598296306314,22.60465730316368,21.58364225286158,23.498977589461163,22.495815252997716,0.8099640504739295,1.9153353365995827,1.003162336463447,2.4461498551718805,22.37784861032236,23.498977589461163,21.66445642185533,23.35415139048814,21.58364225286158
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,1.0,42.5240857861776,54.929455411627394,22.71200911921721,21.654532466275214,23.628565618576545,22.599330216748704,0.8586644858177592,1.974033152301331,1.0292354018278402,2.521115137038737,22.50763563385607,23.628565618576545,21.654532466275214,23.53196916854273,21.67394819649297
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,42.34647946473972,55.64044755412471,22.7088306234786,21.32066274118733,23.69559551112178,22.55930041251537,0.9888430994868767,2.37493276993445,1.2386376713280391,3.0331197572598336,22.51008118468286,23.69559551112178,21.32066274118733,23.64744377826173,21.622718847323146
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,42.94650581023259,55.62122235078749,22.758242014509253,20.82974974020169,23.69997007431749,22.632158844790126,0.9600746706914174,2.5442420746086327,1.4822352681786697,3.249351308567858,22.38568319790278,23.67291445813061,22.2581073400857,23.69416565122009,21.149923576611457
