equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.4166666666666667,1.630167623564262,7.543635261020158,-3.5243249767526144,-4.312989959924494,-2.79142768604072,-3.6614230221035426,0.558306864975891,1.5215622738837737,0.8699953360628228,1.9432468376548835,-4.126219970632064,-2.79142768604072,-3.793891327151584,-3.2825861667688514,-4.312989959924494
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.7142857142857143,5.52808407537247,14.892778833345709,-3.054468087439127,-4.182878380927718,-2.1988029277618466,-3.14706146555136,0.6416853530555656,1.745464847181779,0.9482585377895134,2.2292015928247495,-3.326185874979558,-2.1988029277618466,-3.9442677749436257,-2.6372488479202048,-3.628801902151565
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.85,10.887393305960448,23.098552691245093,-2.5167924342094268,-3.739854367394855,-1.5362641398533017,-2.6162734970135375,0.7676570309981536,2.2035902275415538,1.1235808703813177,2.8142914783417035,-2.67693167577346,-1.5362641398533017,-3.068401188582243,-2.059916113463828,-3.739854367394855
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,18.097867604185012,29.00848969610458,-1.896332599509929,-2.9078039413397505,-1.0584298576461606,-1.994887389627013,0.677591330512382,1.84937408369359,0.9364575319808524,2.3619081528653765,-2.1203472084550867,-1.0584298576461606,-2.475127944634437,-1.4127279960596295,-2.9078039413397505
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,24.03141786142105,34.39838508678184,-1.4164506599043882,-2.344401005459531,-0.6220155941031749,-1.4836026994037865,0.6366254644670917,1.7223854113563561,0.8615871053006117,2.1997259404295737,-1.5201075735100744,-0.6220155941031749,-1.9859289665593,-0.945560357386853,-2.344401005459531
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,1.0,28.505606509526658,40.44303398175515,-1.0496811751385355,-3.0847015492341825,-0.1316031309601726,-1.025917570830393,0.6338766835884105,1.7451815532684234,0.8943144398702203,2.2288397870605663,-1.1049056988042594,-0.1316031309601726,-1.497204625454458,-0.519089714704478,-1.876784684228596
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,34.774723683501435,44.727675163418255,-0.5528738133355304,-1.4123515312631412,0.2169489466718346,-0.6376999870484837,0.6349081368046333,1.6293004779349758,0.8546489337203184,2.0808435222668913,-0.7529836438922644,0.2169489466718346,-1.1993318373782245,-0.0407818693806234,-1.4123515312631412
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,1.0,38.39077860144794,48.50121538834725,-0.2670911058771921,-1.136032952320761,0.5118158767240288,-0.3466979815682521,0.664164786154947,1.64784882904479,0.8585138582922809,2.104532348716207,-0.407486065762896,0.5118158767240288,-0.9996414780118243,0.2978547115301921,-1.136032952320761
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,41.32216716829699,52.42492394750516,-0.03503980003973197,-0.9661075645431652,0.8172566156862899,-0.14251216337853517,0.7471012936531388,1.783364180229455,0.959768779064825,2.27760431702357,-0.188267547278599,0.8172566156862899,-0.957511702938234,0.5820693821810323,-0.9661075645431652
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,44.7250160511169,54.81701036333303,0.22869610194151896,-1.2030093156492967,0.98379302054218,0.14108956290263,0.7316761346210117,2.013611389337939,1.170907931698389,2.5716620553485807,-0.0610669490815212,0.98379302054218,-0.0487391114241972,0.8612792232724473,-1.029818368795759
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,1.0,48.30876794758293,56.35701432786113,0.5108975384741351,-0.2386104424412565,1.1144582748894436,0.34005652935024955,0.5985054352029158,1.3530687173307,0.774401745539194,1.7280571102563218,-0.1372031300775802,1.1144582748894436,-0.2386104424412565,1.0235368265837792,-0.0618988822031383
