equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.0,0.0,0.0,22.0263378632705,21.024734284184436,22.80873899495265,21.846355198448816,0.6344052497334642,1.7840047107682118,0.9623837965038327,2.2784223636886485,21.356324615087654,22.80873899495265,21.78648673583939,22.255491362179956,21.024734284184436
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.14285714285714285,0.285982871862095,2.7349606130988384,22.715920795001033,21.11607709006313,23.81904172915773,22.550748906270474,0.7982568826470393,2.3214057957657097,1.268292822887254,2.9647583598540352,22.37168668625418,23.81904172915773,21.49763593339202,22.99945615420046,22.06592402834798
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.35,1.8372276116889572,9.229254514522337,23.391236057785328,21.814599993264096,24.73250765232848,23.2631887922553,1.021300372095529,2.917907659064383,1.4693188600731801,3.726574277221434,23.126086980634625,24.73250765232848,22.63858746415474,24.004161870894563,21.814599993264096
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.5,4.2686515729649965,13.53976441924688,24.221842519871267,22.82246316868583,25.448674662345013,24.086087245875444,1.0044850074787395,2.6262114936591843,1.3625874164695695,3.354037667508537,23.840804079200325,25.448674662345013,23.287269006901,25.031225312245056,22.82246316868583
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.6875,6.5518588786196315,17.14734086816592,24.859678617712724,23.41837014481115,26.13828775816438,24.716002653995314,1.0303885369248464,2.719917613353232,1.4222851041690667,3.4737134270156216,24.657938720307527,26.13828775816438,23.789352517019893,25.576064129673625,23.41837014481115
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.7142857142857143,8.793750228630884,20.72047039122325,25.29246317181904,21.994638468034395,26.80530454198316,25.3017247077967,1.1015620626159497,2.9096614290987155,1.503579834186457,3.716042693612663,25.23008401367815,26.80530454198316,24.33383247406556,26.243759396372184,23.895643112884443
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.75,11.216043109749497,22.834089165413488,25.920827574739278,24.391452795497344,27.32543905212907,25.748220944817444,1.1813415240412206,2.9339862566317265,1.5772181073116265,3.7471088845871345,25.53960188937657,27.32543905212907,24.60085678298645,26.883754204097784,24.391452795497344
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.75,12.315499420840064,24.256859453665616,26.206634844066038,24.604941682907903,27.671223218975623,26.039903409775206,1.2970000431663327,3.0559717427885253,1.6313198092004164,3.9029013317861114,25.866184198593885,27.671223218975623,24.665215740759493,27.38164241435993,24.615251476187098
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.75,12.706550079967577,24.963141633830144,26.28714373350739,24.19162058083572,27.842284512315075,26.05560128961265,1.5219747216502924,3.650663931479354,1.8639807087769285,4.662406042757795,25.96551244184019,27.842284512315075,24.19162058083572,27.703463429643136,24.575125483429133
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.8571428571428571,13.745114835421058,24.944268956048926,26.444497506785847,23.524113254964107,27.95451901590565,26.228131079868945,1.4926469376983718,3.959758580785376,2.279353063537201,5.057162938423213,25.7920974899543,27.90853659711712,25.65130838277554,27.83993491316602,23.948778016331744
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,0.9166666666666666,13.375430437622517,24.24072942233486,26.610159493809494,24.73743775321259,27.935342369918487,26.192468890644648,1.3439965087662906,3.1342308451978624,1.6791997077658039,4.002849099869556,25.109006168643702,27.75165594339626,24.73743775321259,27.87166859841045,25.49257598956024
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,0.0,0.0,0.0,18.01666390179316,17.544535099207735,18.504836128416684,18.125473525654865,0.32431118249079577,0.9603010292089493,0.5809384264471298,1.226438096052298,18.2753923875332,18.04963246896881,18.504836128416684,17.544535099207735,18.252971544147897
P_0001_0025,1,25,-25.825499999999998,-7.0335,26.766146015069108,17,0.783,0.0,0.0,0.0,19.018725129736424,18.383784592432505,19.593360528234825,19.001811432508315,0.44601268198262706,1.2095759358023201,0.6180268400758102,1.5447968528765263,18.7517098159114,19.424662323147743,19.593360528234825,18.383784592432505,18.85553990281511
P_0001_0026,1,26,-25.825499999999998,-6.250499999999999,26.571134723605613,16,0.783,0.0,0.0,0.0,20.007232273382275,19.56339332833926,20.40550285951383,19.958947759362854,0.3524393466925492,0.8421095311745717,0.4465551001509773,1.0754910998398106,19.83310813479187,20.34747737249376,20.40550285951383,19.645257101675558,19.56339332833926
P_0001_0027,1,27,-25.825499999999998,-5.467499999999998,26.39791670757372,16,0.783,0.3125,0.8671267749034389,6.09980703158744,20.919022742089666,20.40759244891842,21.70965280655821,20.995445199928348,0.4678401394564436,1.302060357639789,0.7142076066298628,1.6629123341504328,20.96403967860391,21.70965280655821,21.289448660472544,20.60649240508866,20.40759244891842
P_0001_0028,1,28,-25.825499999999998,-4.6845,26.246923448282466,20,0.783,0.6,4.427375746828844,14.213854957537924,22.248650073457505,21.51086966528993,23.051425233142936,22.244875120244284,0.5178777880926749,1.540555567853005,0.8065501128986519,1.9675039180753575,22.432142578874164,23.051425233142936,22.31853680922842,21.91140131468597,21.51086966528993
P_0001_0029,1,29,-25.825499999999998,-3.9014999999999986,26.118540397579647,16,0.783,0.9375,9.791951706059695,19.88280493131496,23.39753797426834,22.623916319088156,24.25572454288277,23.388032744522775,0.527675746236581,1.6318082237946143,0.8676917983599957,2.084046262828371,23.53529925672825,24.25572454288277,23.29650314293343,23.228720460981265,22.623916319088156
P_0001_0030,1,30,-25.825499999999998,-3.1184999999999974,26.01310232363683,16,0.783,1.0,15.354047844988711,24.92926168753152,24.413414830769696,23.78990591427106,25.31157674999838,24.513109802231156,0.49709407603107564,1.5216708357273205,0.7984669477672242,1.9433854862417885,24.70451702583506,25.31157674999838,24.34272046633913,24.41682885471215,23.78990591427106
P_0001_0031,1,31,-25.825499999999998,-2.3354999999999997,25.93088911896389,20,0.783,1.0,20.87461109776637,30.457499042284077,25.382109775166683,24.430415779794885,26.160063986804914,25.380264032482273,0.5670546526216217,1.7296482070100296,0.9498482526873886,2.2090015415198336,25.67776841783143,26.160063986804914,25.33683176499881,25.29624021298133,24.430415779794885
P_0001_0032,1,32,-25.825499999999998,-1.5524999999999984,25.87212218779124,16,0.783,1.0,25.65170423903928,34.30565106565054,26.25865521900747,25.479928428295523,26.959016980820422,26.245096959020895,0.48812994822203204,1.4790885525248996,0.7651685307253722,1.8890019827904208,26.467051894876874,26.959016980820422,26.032552515179876,26.286934975931786,25.479928428295523
P_0001_0033,1,33,-25.825499999999998,-0.7695000000000007,25.836961518336476,16,0.783,1.0,29.290320628167677,37.67007791181022,26.957677617062625,26.22140286608277,27.74578540081467,27.014591060639987,0.5026593833163512,1.5243825347318989,0.7931881945572172,1.9468487033613011,27.23648821435773,27.74578540081467,26.79767824185086,27.0716005800939,26.22140286608277
P_0001_0034,1,34,-25.825499999999998,0.013500000000000512,25.82550352848904,20,0.783,1.0,32.73370122845567,41.2134585976091,27.650220290267367,26.901266630609086,28.294206912803816,27.685558528424792,0.4889120309734947,1.3929402821947292,0.7842918978157059,1.778978649035414,27.9975704797244,28.294206912803816,27.39048380705856,27.8442648119281,26.901266630609086
P_0001_0035,1,35,-25.825499999999998,0.7965000000000018,25.837779751751114,16,0.783,1.0,35.536688599622394,43.51992839733388,28.262417717496607,27.470017623037904,29.167700959660067,28.312591723962875,0.5947153263627709,1.6976833366221626,0.8551092356971921,2.1681779522632985,28.374834950284765,29.167700959660067,27.874816132768046,28.675588954063585,27.470017623037904
P_0001_0036,1,36,-25.825499999999998,1.5794999999999995,25.873756404897993,16,0.783,1.0,37.45039929623151,45.34679793151881,28.719204975126754,27.934662782854677,29.53651433114061,28.757259540201733,0.582109084624349,1.6018515482859321,0.822596757347057,2.045787417989696,28.94033567416085,29.53651433114061,28.25898156254289,29.115803350309648,27.934662782854677
P_0001_0037,1,37,-25.825499999999998,2.3625000000000007,25.93333485111392,20,0.783,1.0,38.91967412641332,46.92288634421061,29.15848306647476,28.2978927002693,30.04739520073588,29.16519230017076,0.6499769227214997,1.7495025004665798,0.8822029005651224,2.23435823814378,29.34049073241272,30.04739520073588,28.553834929327365,29.58634793810853,28.2978927002693
P_0001_0038,1,38,-25.825499999999998,3.145500000000002,26.016352943869745,16,0.783,1.0,39.64547884509037,47.57337728532493,29.454235003814787,28.56339282978581,30.317551461751638,29.445303880658606,0.6975119473244819,1.6884255284896916,0.8819110508727981,2.1563544425155703,29.643438730553896,30.2518183582755,28.691983834388964,30.075885650288853,28.56339282978581
P_0001_0039,1,39,-25.825499999999998,3.9284999999999997,26.12258720915675,16,0.783,1.0,39.541461415234544,47.67675177040344,29.56765524848151,28.584675253021032,30.44352753836216,29.59887659314635,0.7855223242674666,1.8045215509806667,0.9670621395149865,2.3046252247518093,29.991188771506245,30.43633600461203,28.631814453631364,30.261329838833603,28.673713897148502
P_0001_0040,1,40,-25.825499999999998,4.711500000000001,26.25175579842232,20,0.783,1.0,38.40050265643937,47.52781747196307,29.567507634516886,28.364391285349317,30.612361931892,29.58820668804568,0.9384614795800419,2.247970646542683,1.2238154026963635,2.870971451523222,29.961092756215866,30.612361931892,28.364391285349317,30.424329885337443,28.578857581433795
P_0001_0041,1,41,-25.825499999999998,5.494500000000002,26.403522123004723,16,0.783,1.0,35.914686650790195,46.35417840318448,29.339933652917924,27.826837914927463,30.56780283895074,29.362882897652447,1.1206382873068281,2.7409649240232774,1.5360449827249845,3.500593772698949,29.78456849181981,30.38670627711076,27.826837914927463,30.56780283895074,28.24849896545345
P_0001_0042,1,42,-25.825499999999998,6.277500000000003,26.577499064057925,20,0.783,1.0,31.05172653931563,44.39436165184223,28.750240412727248,26.33925682339708,30.30870276223959,28.734203144847584,1.5129139683942496,3.9694459388425116,2.3949463214505045,5.069535043221598,29.461192003327483,29.942148340820157,26.33925682339708,30.30870276223959,27.61971579445361
P_0001_0043,1,43,-25.825499999999998,7.060500000000005,26.77325364052714,13,0.783,1.0,26.986658073318836,40.17006559074256,28.241426915502423,25.56174316635133,29.80363842695141,27.978220849281136,1.6806249051466173,4.241895260600078,2.4164776829298056,5.417490754278516,28.792084371313702,29.326920527831817,26.406717753957423,29.80363842695141,25.56174316635133
P_0001_0044,1,44,-25.825499999999998,7.843499999999999,26.990312011905306,8,0.783,1.0,24.756258673923682,34.54065626012118,27.944791226532267,26.049346962817825,29.201096506623514,27.706191751422296,1.0893557773334805,3.151749543805689,1.6568447886044702,4.025222916737789,26.996083885687085,28.32811650414368,26.049346962817825,29.201096506623514,27.956314897839377
P_0002_0022,2,22,-25.0425,-9.3825,26.74244028692969,21,0.783,0.0,0.0,0.0,16.989914060458307,15.658097589854322,18.913423671881503,17.04670923502666,1.1485233625578404,3.2553260820271817,1.866714436854842,4.1575045747473585,16.332818097274867,18.913423671881503,16.596613155854584,17.732593660268037,15.658097589854322
P_0002_0023,2,23,-25.0425,-8.599499999999999,26.47788145792635,20,0.783,0.0,0.0,0.0,17.60071680190534,16.284958353572335,19.344438033203687,17.689389099125073,1.1525783036565274,2.7514410616551572,1.461205482742706,3.513973258818847,17.05237856208879,19.15059458186778,16.843526878513046,19.00129195294312,16.39915352021262
