equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,1.0,80.07504033686752,92.80587138587276,35.70159957668616,34.85004790752669,36.32307209669227,35.52849222358468,0.5929861869737452,1.473024189165585,0.7945798731075939,1.8812569465716285,35.03468405628138,36.32307209669227,35.29818987706636,36.1364671803567,34.85004790752669
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,1.0,82.32967994738452,96.76059478985364,35.81108659794993,34.49339341187772,36.51488088639212,35.72346148458956,0.651017626780179,1.7603231312761523,0.9689037294735954,2.248177690007857,35.570406376481685,36.51488088639212,34.75455775511597,36.37655628380156,35.40090612115648
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,1.0,85.21592518175325,100.25093575021349,35.95127333754715,34.912167522328275,36.68279888051825,35.848476040409956,0.692369724482298,1.7706313581899735,0.936308518081681,2.2613427307662497,35.814409858322506,36.68279888051825,35.27865583881271,36.55434810206805,34.912167522328275
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,1.0,88.98951549223031,102.07314880035996,36.13370626644105,35.33810598734959,36.76914379809767,36.05190795088189,0.5996790231560868,1.4310378107480801,0.7172358472157825,1.8276344964854152,35.973003832256495,36.76914379809767,35.471152804777034,36.70813333192865,35.33810598734959
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,1.0,90.84671692161231,103.12480246609448,36.22178716153333,35.50305804747262,36.81719171855877,36.15119913519275,0.567461915688145,1.3141336710861466,0.6659925833660196,1.6783316361253469,36.08344541816928,36.81719171855877,35.5676289002933,36.78467159146976,35.50305804747262
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,1.0,89.71299334779293,103.44546543254904,36.162222307903946,34.28814387487927,36.82962419208525,36.18494303400833,0.5575069204170084,1.2471429382281372,0.6418299591705221,1.5927751446080933,36.1119155882817,36.82677299317885,35.58282708051587,36.82356945311449,35.57963005495071
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,1.0,91.1622893805181,103.33518410536502,36.2289868838979,35.5126468033904,36.821997000552585,36.1582379275963,0.5674091413352732,1.309350197162182,0.6637590729562817,1.6722224740257752,36.08984389712055,36.794277555178496,35.5126468033904,36.821997000552585,35.572424381739495
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,1.0,89.58559680349683,102.56403929199122,36.147303282752965,35.35408450400257,36.78035058184105,36.06566304566113,0.5995179295478792,1.426266077838477,0.7146875361799161,1.8215403292956283,35.98739879080938,36.7241420342408,35.35408450400257,36.78035058184105,35.482339317411856
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,1.0,86.12757895192554,101.02233509420542,35.972062667466744,34.93612246976477,36.70040799777564,35.8692627688989,0.6919383916463542,1.7642855280108733,0.9331402991341307,2.2532382222361087,35.8351943745086,36.57835736518996,34.93612246976477,36.70040799777564,35.29623163725552
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,1.0,83.54688800316401,97.88263019929646,35.83884143253632,34.520528624578446,36.54049186847925,35.751281956814715,0.6514582530908712,1.7603858877367884,0.9711759760722529,2.2482578387443017,35.597580340584955,36.40696497141158,35.43126662285533,36.54049186847925,34.78010598074246
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,1.0,81.58277541830631,94.20841564767628,35.7359699410986,34.88677551593236,36.35507946526661,35.5630156314141,0.5923730242412213,1.4683039493342562,0.7920638338525094,1.8752285432110551,35.06982167705007,36.17325665580484,34.88677551593236,36.35507946526661,35.330144843016626
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,1.0,72.69857435911688,84.33675776585402,35.32679778290467,34.47694957881271,35.89779606836714,35.270703874578615,0.46177689917924075,1.4208464895544353,0.7937542957659076,1.8146187606059199,35.17731325716392,35.89779606836714,35.387248660406385,35.41421180814291,34.47694957881271
P_0001_0025,1,25,-25.825499999999998,-7.0335,26.766146015069108,17,0.783,1.0,79.50047539875044,95.63154356657935,35.663839282088034,34.56603091039085,36.45156482020292,35.614973193119724,0.63922872056754,1.6400375084309076,0.8365916270831946,2.0945562048926023,35.855372415084844,36.45156482020292,34.92936068675232,36.02704073178654,34.81152731177201
