equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.0,0.0,0.0,-5.836192346871968,-5.83630841874492,-5.836070779565887,-5.836211585009039,8.755853949478544e-05,0.00023763917903352194,0.00014080544315220322,0.0003034983129419182,-5.83628436252036,-5.836070779565887,-5.836238522708356,-5.836155841505672,-5.83630841874492
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.0,0.0,0.0,-5.836110494925322,-5.836293335138009,-5.835932370932142,-5.836124026594746,0.00012043453840898513,0.000330178808724213,0.00019165566260426203,0.0004216843023297739,-5.836168338809728,-5.835932370932142,-5.836262549740866,-5.836042998569212,-5.836213874921782
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.0,0.0,0.0,-5.835995650391519,-5.836232590453051,-5.835723904821009,-5.836007252020613,0.00017873534870947714,0.000508685632041761,0.0002833471996037673,0.0006496623653151481,-5.836055895493644,-5.835723904821009,-5.836126517689763,-5.835897351645599,-5.836232590453051
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,-5.835833729533437,-5.8360987054552425,-5.835535832186167,-5.835850832040239,0.00021142411787815056,0.0005628732690752258,0.0003149998540719068,0.0007188675211688707,-5.835922878730116,-5.835535832186167,-5.836018124411453,-5.835678619418218,-5.8360987054552425
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,-5.835667771697761,-5.835985183221794,-5.835303649248033,-5.835679376236908,0.0002553412239559769,0.0006815339737613613,0.0003757269888753356,0.0008704137595930539,-5.835737326053391,-5.835303649248033,-5.835894976689303,-5.835475745972019,-5.835985183221794
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.0,0.0,0.0,-5.8354969381017225,-5.836134021733301,-5.834986613359661,-5.835485181188199,0.00032378514804780757,0.0008809391894715191,0.0004985678285382988,0.0011250819788908289,-5.8355855691332295,-5.834986613359661,-5.835737220329179,-5.835248950569792,-5.835867552549132
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,-5.8352455016429445,-5.835706326653678,-5.834718348408103,-5.835274041007926,0.0003907749357861816,0.0009879782455755048,0.0005556925998231321,0.0012617857542471325,-5.835403642598465,-5.834718348408103,-5.83562523477633,-5.834916652603056,-5.835706326653678
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.0,0.0,0.0,-5.835059164118597,-5.835602359922177,-5.834442399174577,-5.835090721056725,0.000466941544719837,0.0011599607476000529,0.0006483218821475845,0.001481431350702494,-5.835208849588696,-5.834442399174577,-5.83554381693034,-5.834656179667832,-5.835602359922177
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.0,0.0,0.0,-5.834868270310653,-5.83553319431519,-5.834084667165996,-5.834915122421353,0.0005953547791242469,0.0014485271491935237,0.0008304552553566324,0.0018499708163391105,-5.835066931191534,-5.834084667165996,-5.83553319431519,-5.834364166555872,-5.835526652878173
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.0,0.0,0.0,-5.834624855857977,-5.8356384174656455,-5.833865810774967,-5.834679288129962,0.000640465319607108,0.001703370383154379,0.0008898930281588946,0.0021754411023682998,-5.834972315132177,-5.833865810774967,-5.834965319036144,-5.834023814548402,-5.835569181158121
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,0.0,0.0,0.0,-5.834391780462724,-5.835130644859135,-5.833723336384878,-5.83454053658545,0.0006295637406107052,0.001407308474257185,0.0008172002005721879,0.0017973288304689464,-5.835049551447696,-5.833723336384878,-5.835130644859135,-5.833822135868047,-5.834977014367496
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,0.0,0.0,0.0,-5.836383690624714,-5.836415839932158,-5.836352070673854,-5.836384888351541,2.059758748875578e-05,6.376925830409164e-05,3.2817677686480806e-05,8.144222005631116e-05,-5.83639024744889,-5.836352070673854,-5.836378068278179,-5.83638821542462,-5.836415839932158
P_0001_0025,1,25,-25.825499999999998,-7.0335,26.766146015069108,17,0.783,0.0,0.0,0.0,-5.836343781275325,-5.836396820125685,-5.836274797476108,-5.836345382522938,4.187923123225348e-05,0.00012202264957750231,7.058504683055133e-05,0.00015583991006066705,-5.836338477593188,-5.836274797476108,-5.836377828198579,-5.836338989221133,-5.836396820125685
P_0001_0026,1,26,-25.825499999999998,-6.250499999999999,26.571134723605613,16,0.783,0.0,0.0,0.0,-5.83628040497894,-5.836363505160023,-5.836188889164703,-5.836278871077525,5.8726839050692105e-05,0.00017461599531998218,8.998191282216794e-05,0.00022300893399742296,-5.836273145673204,-5.836188889164703,-5.8363151521825785,-5.836253663207117,-5.836363505160023
P_0001_0027,1,27,-25.825499999999998,-5.467499999999998,26.39791670757372,16,0.783,0.0,0.0,0.0,-5.836194177875541,-5.836296548998973,-5.836075098809317,-5.83618559053898,7.55531659983867e-05,0.00022145018965602503,0.00011095845999342657,0.00028282271986720947,-5.836158412083137,-5.836075098809317,-5.83623719411861,-5.836160698684864,-5.836296548998973
