equivalent_panel_id,panel_ix,panel_iy,panel_center_x_m,panel_center_y_m,panel_center_radius_m,panel_grid_point_count,equivalent_cell_size_m,panel_visible_fraction,panel_q_abs_mean_W_m2,panel_q_abs_max_W_m2,panel_temperature_grid_mean_C,panel_temperature_grid_min_C,panel_temperature_grid_max_C,panel_temperature_five_point_mean_C,panel_delta_rms_C,panel_delta_peak_to_peak_C,panel_delta_max_abs_from_mean_C,panel_temperature_gradient_C_per_m,T_center_C,T_upper_right_C,T_upper_left_C,T_lower_right_C,T_lower_left_C
P_0000_0029,0,29,-26.6085,-3.9014999999999986,26.89300977019865,12,0.783,0.0,0.0,0.0,30.709182701574132,30.709179481802607,30.709186103904926,30.709182179704328,2.721726257552757e-06,6.62210231894278e-06,3.924200598248717e-06,8.457346512059743e-06,30.7091798893195,30.709186103904926,30.709180644267803,30.709184779226803,30.709179481802607
P_0000_0030,0,30,-26.6085,-3.1184999999999974,26.79061989764328,14,0.783,0.0,0.0,0.0,30.7091835355098,30.709178809477407,30.709187891015063,30.709183267403432,3.3612509085460323e-06,8.608258497133647e-06,4.6236116304498864e-06,1.0993944440783713e-05,30.70918162305361,30.709187891015063,30.709179282756565,30.709186600781152,30.70918093941077
P_0000_0031,0,31,-26.6085,-2.3354999999999997,26.710799922503256,20,0.783,0.0,0.0,0.0,30.709184286744403,30.709179587516985,30.70918947383325,30.709184111340175,4.02708533897419e-06,9.886316263418848e-06,5.362493073590713e-06,1.262620212441743e-05,30.70918266826516,30.70918947383325,30.70918056642336,30.70918826066213,30.709179587516985
P_0000_0032,0,32,-26.6085,-1.5524999999999984,26.653752615719984,16,0.783,0.0,0.0,0.0,30.709185346717387,30.709180739076885,30.70919051837251,30.70918513979374,4.183540422286021e-06,9.779295623957296e-06,5.378578769921205e-06,1.248952186967726e-05,30.709183557111544,30.70919051837251,30.709181168631176,30.70918971577657,30.709180739076885
P_0000_0033,0,33,-26.6085,-0.7695000000000007,26.619624386906736,16,0.783,0.0,0.0,0.0,30.709186015103757,30.70918130848645,30.709191226171413,30.709185831498747,4.335559081027018e-06,9.917684963056672e-06,5.394672665914868e-06,1.266626432063432e-05,30.70918428332408,30.709191226171413,30.709181598128797,30.709190741383,30.70918130848645
P_0000_0034,0,34,-26.6085,0.013500000000000512,26.60850342465731,21,0.783,0.0,0.0,0.0,30.709185949050987,30.709178554144103,30.70919145345698,30.709186121746164,4.416867969071056e-06,9.781473522707529e-06,5.314540807432877e-06,1.2492303349562617e-05,30.70918449572639,30.70919143628697,30.709181694372376,30.70919132753164,30.70918165481345
P_0000_0035,0,35,-26.6085,0.7965000000000018,26.62041856357634,16,0.783,0.0,0.0,0.0,30.70918617557454,30.70918142710065,30.709191389390696,30.70918598784226,4.406078338664106e-06,9.962290047127453e-06,5.40154843520213e-06,1.2723231222384997e-05,30.709184397219417,30.709191068031828,30.70918142710065,30.709191389390696,30.70918165746872
P_0000_0036,0,36,-26.6085,1.5794999999999995,26.65533891174524,16,0.783,0.0,0.0,0.0,30.70918563783855,30.709180872901413,30.70919089950263,30.70918541896217,4.314276484816066e-06,1.0026601216850395e-05,5.480540458790983e-06,1.280536553876168e-05,30.7091838134765,30.70919020189177,30.709180872901413,30.70919089950263,30.70918130703853
P_0000_0037,0,37,-26.6085,2.3625000000000007,26.71317424979667,20,0.783,0.0,0.0,0.0,30.70918463740558,30.70917972019185,30.70918991296492,30.709184426315904,4.193910867068017e-06,1.0192773068240513e-05,5.486649016006595e-06,1.301759012546681e-05,30.70918292501392,30.709188859777782,30.70917972019185,30.70918991296492,30.70918071363104
P_0000_0038,0,38,-26.6085,3.145500000000002,26.793776189630307,14,0.783,0.0,0.0,0.0,30.709183992512358,30.709178929971586,30.709188530171105,30.709183710210176,3.575135205364144e-06,9.105837705192243e-06,4.819960928159617e-06,1.162942235656736e-05,30.70918195913299,30.70918736011987,30.70918127729351,30.709188530171105,30.7091794243334
P_0000_0039,0,39,-26.6085,3.9284999999999997,26.89694005830403,12,0.783,0.0,0.0,0.0,30.709183200948278,30.7091796853548,30.70918690329961,30.70918262366886,2.957274067997713e-06,7.2179448089571e-06,4.2796307511139275e-06,9.218320317952872e-06,30.709180184016876,30.70918543373773,30.7091796853548,30.70918690329961,30.70918091193528
P_0001_0024,1,24,-25.825499999999998,-7.816499999999998,26.982478064477323,8,0.783,0.0,0.0,0.0,30.70918134243302,30.70917888554351,30.70918382838124,30.709181172709954,1.5988321989655108e-06,4.9428377302263016e-06,2.6556712846570463e-06,6.312691864912262e-06,30.709180512811542,30.70918382838124,30.70918121920829,30.70918141760518,30.70917888554351
