panel_id,control_point_id,x_m,y_m,z_m,projected_radius_m,azimuth_deg,normal_x,normal_y,normal_z,clipped_to_aperture
26,C,-2.124550597,-0.677789587,-26.907747695,2.230047974,197.694101251,0.078687059158,0.025103318038,0.996583247975,false
26,PX,-1.772316361,-0.677789587,-26.933241468,1.897499409,200.928428138,0.065641346711,0.025103318038,0.997527461790,false
26,NX,-2.476784833,-0.677789587,-26.877614071,2.567851599,195.304690275,0.091732771606,0.025103318038,0.995467187825,false
26,PY,-2.124550597,-0.325555351,-26.914314007,2.149349094,188.711948008,0.078687059158,0.012057605591,0.996826444708,false
26,NY,-2.124550597,-1.030023823,-26.896567359,2.361072705,205.865017942,0.078687059158,0.038149030486,0.996169161435,false
27,C,2.063730531,-0.953495850,-26.904123512,2.273353919,335.201865301,-0.076434464122,0.035314661109,0.996449018969,false
27,PX,2.415964767,-0.953495850,-26.874782974,2.597314015,338.462603660,-0.089480176570,0.035314661109,0.995362332375,false
27,NX,1.711496295,-0.953495850,-26.928825190,1.959176844,330.877277163,-0.063388751675,0.035314661109,0.997363895914,false
27,PY,2.063730531,-0.601261614,-26.914299188,2.149534655,343.756678534,-0.076434464122,0.022268948662,0.996825895841,false
27,NY,2.063730531,-1.305730086,-26.889330323,2.442112766,327.678308652,-0.076434464122,0.048360373557,0.995901123086,false
28,C,-0.894059632,2.136309784,-26.900498841,2.315850194,112.709629351,0.033113319701,-0.079122584594,0.996314771880,false
28,PX,-0.541825396,2.136309784,-26.909897914,2.203949694,104.231652273,0.020067607254,-0.079122584594,0.996662885707,false
28,NX,-1.246293868,2.136309784,-26.886482330,2.473270689,120.258701542,0.046159032148,-0.079122584594,0.995795641866,false
28,PY,-0.894059632,2.488544020,-26.870202940,2.644275698,109.761849151,0.033113319701,-0.092168297041,0.995192701480,false
28,NY,-0.894059632,1.784075548,-26.926153305,1.995562123,116.616973376,0.033113319701,-0.066076872146,0.997264937229,false
29,C,-0.797928522,-2.218444561,-26.896873681,2.357580581,250.217393401,0.029552908210,0.082164613369,0.996180506699,false
29,PX,-0.445694286,-2.218444561,-26.905015524,2.262772562,258.640275435,0.016507195763,0.082164613369,0.996482056435,false
29,NX,-1.150162758,-2.218444561,-26.884114815,2.498873874,242.595311501,0.042598620658,0.082164613369,0.995707956094,false
29,PY,-0.797928522,-1.866210325,-26.923606168,2.029638121,246.850083657,0.029552908210,0.069118900922,0.997170598820,false
29,NY,-0.797928522,-2.570678797,-26.865496843,2.691668517,252.755864106,0.029552908210,0.095210325817,0.995018401576,false
30,C,2.123202157,1.115895548,-26.893248032,2.398585056,27.725157451,-0.078637116913,-0.041329464754,0.996046223419,false
30,PX,2.475436393,1.115895548,-26.863115824,2.715328380,24.265251931,-0.091682829360,-0.041329464754,0.994930215715,false
30,NX,1.770967921,1.115895548,-26.918737893,2.093215290,32.215229764,-0.065591404466,-0.041329464754,0.996990292332,false
30,PY,2.123202157,1.468129784,-26.876320573,2.581354773,34.662680553,-0.078637116913,-0.054375177201,0.995419280478,false
30,NY,2.123202157,0.763661312,-26.905553962,2.256361229,19.782355926,-0.078637116913,-0.028283752307,0.996501998593,false
31,C,-2.358343372,0.621651744,-26.889621895,2.438900234,165.232921501,0.087346050804,-0.023024138675,0.995911922033,false
31,PX,-2.006109136,0.621651744,-26.918192273,2.100220168,162.782872012,0.074300338356,-0.023024138675,0.996970084184,false
31,NX,-2.710577608,0.621651744,-26.856401809,2.780949812,167.082997800,0.100391763251,-0.023024138675,0.994681548492,false
